Item ID	Item value	Change in Kuiper test statistic when item removed
BTG2	20.5628369365647	-0.001416496537255174
CDKN1A	21.040253963567	-0.007526881720430256
RGS16	23.1460340119279	-0.007526881720430256
PTAFR	3.24464434234109	-0.007526881720430256
SERPINE1	2.67042575432736	-0.007526881720430256
ACVR1B	18.1686453979227	0.02580645161290307
GNA15	3.14556921656997	-0.007526881720430256
GPR132	18.6869775130184	0.02580645161290307
HRH1	0.560112342532228	-0.007526881720430256
IRAK2	2.25764072256217	-0.007526881720430256
MYC	21.9258327608287	-0.007526881720430256
P2RY2	1.55273001224072	-0.007526881720430256
NAMPT	1.00649788617488	-0.007526881720430256
PDPN	4.54497301375752	-0.006760710855059027
TNFSF10	3.21802084699898	-0.007526881720430256
CCL2	1.62209067666108	-0.007526881720430256
HAS2	22.1539889439482	-0.007526881720430256
TIMP1	4.87678177971686	0.0062984835278755424
GABBR1	13.4179399896432	0.02580645161290307
PTGIR	2.8431019428143	-0.007526881720430256
IL4R	3.25839367894795	-0.007526881720430256
RIPK2	20.7094861809609	-0.007526881720430256
GP1BA	16.0834526227677	0.02580645161290307
EMP3	4.51338979954758	-0.006760710855059027
NMI	5.92109478561725	0.02580645161290307
OSMR	2.59369991740292	-0.007526881720430256
F3	15.4790124390959	0.02580645161290307
EREG	13.2581642832479	0.02580645161290307
IRF7	2.08745291618437	-0.007526881720430256
MET	2.74971013429788	-0.007526881720430256
HBEGF	22.2144134780221	-0.007526881720430256
