Item ID	Item value	Change in Kuiper test statistic when item removed
PTGER4	19.7972111882673	-0.0029036004645762725
CDKN1A	16.8815902836465	0.021486643437862774
IFITM1	21.1156390929919	-0.0029036004645762725
CALCRL	21.9016068028546	0.0038699291162499483
CSF1	20.699624982443	-0.0029036004645762725
ITGB3	20.6734896494037	-0.0029036004645762725
RGS16	18.5197689564876	-0.0028090207451845206
C5AR1	19.802231818672	-0.0029036004645762725
SERPINE1	21.9877260940488	0.0038699291162499483
ADM	20.1915642913958	-0.0029036004645762725
HIF1A	18.8075530404979	-0.0029036004645762725
PVR	19.88612230072	-0.0029036004645762725
ICAM1	19.7730924353629	-0.0029036004645762725
GPR132	10.3356517188717	0.021486643437862774
IRAK2	20.8691869561124	-0.0029036004645762725
P2RY2	20.1100171211799	-0.0029036004645762725
NAMPT	19.5199468102711	-0.0029036004645762725
PDPN	20.9613887949949	-0.0029036004645762725
PDE4B	19.7790802473059	-0.0029036004645762725
CCL2	20.348660443411	-0.0029036004645762725
HAS2	18.522038869753	-0.0029036004645762725
CD14	19.629453525487	-0.0029036004645762725
TIMP1	20.7984459235326	-0.0029036004645762725
LYN	22.4489355102488	0.016313458543756987
PTGIR	19.9448151376876	-0.0029036004645762725
IL4R	20.1308711911321	-0.0029036004645762725
FZD5	20.362226188297	-0.0029036004645762725
GCH1	18.6339321864499	-0.0029036004645762725
SEMA4D	8.52901380361656	0.021486643437862774
IL1R1	20.2505830523773	-0.0029036004645762725
PLAUR	19.2459628967445	-0.0029036004645762725
GP1BA	8.34662399088329	0.021486643437862774
EMP3	21.0087087427091	-0.0029036004645762725
INHBA	20.1160088826642	-0.0029036004645762725
OSMR	20.3489184706507	-0.0029036004645762725
TNFRSF1B	19.6538956358044	-0.0029036004645762725
EREG	6.91257012729908	0.021486643437862774
IRF1	19.2361716863104	-0.0029036004645762725
APLNR	20.4443953051419	-0.0029036004645762725
IRF7	18.6033574065473	-0.0029036004645762725
ITGA5	20.6662453693366	-0.0029036004645762725
MET	19.6063681516766	-0.0029036004645762725
