NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	HNRNPU	81	21.063982009887695	0.0063486244	Yes	
row_1	HSPD1	103	20.427074432373047	0.017337024	Yes	
row_2	HSPE1	158	19.334735870361328	0.024872988	Yes	
row_3	SNRPG	170	19.12994956970215	0.035891224	Yes	
row_4	NCBP2	172	19.083602905273438	0.04772009	Yes	
row_5	NAP1L1	203	18.422481536865234	0.056701533	Yes	
row_6	CCT4	208	18.328916549682617	0.06780742	Yes	
row_7	LSM2	266	17.595577239990234	0.07400586	Yes	
row_8	VDAC3	299	17.20759391784668	0.082061	Yes	
row_9	NPM1	305	17.123783111572266	0.092330635	Yes	
row_10	CCT5	316	16.977237701416016	0.10208902	Yes	
row_11	NCBP1	318	16.951526641845703	0.112586945	Yes	
row_12	SRSF1	332	16.79423713684082	0.121979214	Yes	
row_13	CLNS1A	345	16.67023468017578	0.13137804	Yes	
row_14	HNRNPA2B1	346	16.66754150390625	0.14178264	Yes	
row_15	EIF2S2	371	16.41016960144043	0.15001164	Yes	
row_16	LSM7	387	16.26628303527832	0.15890643	Yes	
row_17	NHP2	406	15.996478080749512	0.16738093	Yes	
row_18	BUB3	420	15.847893714904785	0.17618245	Yes	
row_19	RAN	433	15.736063003540039	0.18499812	Yes	
row_20	FBL	442	15.647523880004883	0.19409434	Yes	
row_21	RFC4	447	15.628022193908691	0.20351422	Yes	
row_22	SERBP1	474	15.354945182800293	0.2109166	Yes	
row_23	CCT7	497	15.139863014221191	0.21852052	Yes	
row_24	IMPDH2	499	15.116389274597168	0.22787288	Yes	
row_25	HDDC2	521	15.000139236450195	0.23547354	Yes	
row_26	EIF3J	527	14.880435943603516	0.24434279	Yes	
row_27	POLD2	528	14.8790283203125	0.25363094	Yes	
row_28	PSMA4	544	14.766205787658691	0.2615893	Yes	
row_29	CCT3	558	14.68407917022705	0.26966432	Yes	
row_30	CDK4	561	14.668971061706543	0.2786534	Yes	
row_31	TRA2B	576	14.48925495147705	0.28652287	Yes	
row_32	PPM1G	579	14.48672866821289	0.2953982	Yes	
row_33	KPNA2	616	14.256223678588867	0.30127516	Yes	
row_34	IARS1	630	14.180936813354492	0.30903608	Yes	
row_35	APEX1	688	13.867833137512207	0.3129075	Yes	
row_36	YWHAE	724	13.63975715637207	0.31848356	Yes	
row_37	CANX	765	13.3482084274292	0.32345787	Yes	
row_38	COPS5	793	13.222081184387207	0.32944486	Yes	
row_39	PHB1	837	13.033858299255371	0.33397105	Yes	
row_40	HSP90AB1	839	13.022171974182129	0.3420161	Yes	
row_41	HNRNPA3	863	12.894820213317871	0.34813464	Yes	
row_42	RANBP1	921	12.605177879333496	0.35121784	Yes	
row_43	PA2G4	938	12.541973114013672	0.3577038	Yes	
row_44	EPRS1	995	12.315732955932617	0.3606903	Yes	
row_45	NME1	1009	12.25294303894043	0.36724767	Yes	
