NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	BCAR3	27	24.03083038330078	0.08096487	Yes	
row_1	BMP2	308	17.090219497680664	0.11691673	Yes	
row_2	SKI	495	15.169721603393555	0.15401474	Yes	
row_3	NCOR2	568	14.572370529174805	0.1984988	Yes	
row_4	BMPR1A	1085	11.955854415893555	0.19710143	Yes	
row_5	SMURF1	1165	11.688305854797363	0.2310192	Yes	
row_6	UBE2D3	1622	10.258055686950684	0.22871935	Yes	
row_7	FKBP1A	1703	10.026690483093262	0.25680104	Yes	
row_8	CTNNB1	1970	9.318965911865234	0.26700687	Yes	
row_9	LTBP2	2630	7.976833820343018	0.23997325	Yes	
row_10	IFNGR2	2690	7.848559856414795	0.26225498	Yes	
row_11	SMURF2	3189	6.962154388427734	0.24506028	Yes	
row_12	TRIM33	3301	6.7834672927856445	0.25934175	Yes	
row_13	ID2	3449	6.5722246170043945	0.26990628	Yes	
row_14	JUNB	3460	6.555270195007324	0.29177383	Yes	
row_15	ACVR1	3690	6.2375593185424805	0.29437914	Yes	
row_16	SMAD7	3875	6.023665428161621	0.2999758	Yes	
row_17	SKIL	3913	5.9614410400390625	0.31754813	Yes	
row_18	WWTR1	4172	5.655612945556641	0.31573346	Yes	
row_19	ID1	4246	5.56070613861084	0.32893273	Yes	
row_20	ARID4B	4478	5.251492977142334	0.32795802	Yes	
row_21	FNTA	4538	5.178327560424805	0.3409944	Yes	
row_22	TGIF1	4639	5.044063568115234	0.35016564	Yes	
row_23	TJP1	4659	5.01630973815918	0.36595833	Yes	
row_24	TGFB1	4668	5.008962631225586	0.38263783	Yes	
row_25	SLC20A1	5014	4.635296821594238	0.37007532	Yes	
row_26	ID3	5017	4.630676746368408	0.38594264	Yes	
row_27	SERPINE1	5222	4.412960052490234	0.3843038	Yes	
row_28	THBS1	5394	4.222278594970703	0.38474151	Yes	
row_29	PPM1A	5468	4.15010404586792	0.3930567	Yes	
row_30	KLF10	5984	3.6653594970703125	0.36303735	No	
row_31	TGFBR1	6087	3.5672192573547363	0.36692935	No	
row_32	PMEPA1	6128	3.5346832275390625	0.3758505	No	
row_33	BMPR2	6311	3.3609228134155273	0.37239358	No	
row_34	FURIN	6421	3.273469924926758	0.37468797	No	
row_35	PPP1R15A	6496	3.207789659500122	0.37965757	No	
row_36	HDAC1	6951	2.8192641735076904	0.3517676	No	
row_37	PPP1CA	7280	2.543295383453369	0.3333716	No	
row_38	CDH1	7494	2.380849599838257	0.32395044	No	
row_39	MAP3K7	7609	2.2862086296081543	0.32241186	No	
row_40	RHOA	7872	2.09869122505188	0.30795002	No	
row_41	CDKN1C	8098	1.9518800973892212	0.29604837	No	
row_42	SMAD3	8125	1.934779167175293	0.30059108	No	
row_43	CDK9	8196	1.890949010848999	0.301333	No	
row_44	SPTBN1	9182	1.300690770149231	0.224148	No	
row_45	APC	9199	1.290741205215454	0.22729014	No	
row_46	SMAD6	9727	0.9902523159980774	0.18701334	No	
row_47	XIAP	9852	0.9332849383354187	0.17996112	No	
row_48	RAB31	10193	0.7933134436607361	0.15451083	No	
row_49	HIPK2	10606	0.6271897554397583	0.12251421	No	
row_50	ENG	11081	0.43096911907196045	0.08469639	No	
row_51	SMAD1	11783	0.13725847005844116	0.027035957	No	
