NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TRIM21	29	23.91267967224121	0.056383092	Yes	
row_1	PSME2	104	20.39518928527832	0.10037612	Yes	
row_2	NMI	175	19.071352005004883	0.1414468	Yes	
row_3	CASP1	195	18.629045486450195	0.18567044	Yes	
row_4	PSMB8	363	16.46904754638672	0.21227762	Yes	
row_5	TRIM25	367	16.444467544555664	0.25246036	Yes	
row_6	TDRD7	381	16.363544464111328	0.29161265	Yes	
row_7	IRF7	471	15.402524948120117	0.32208297	Yes	
row_8	IFIH1	851	12.957120895385742	0.32242835	Yes	
row_9	TRIM14	971	12.401825904846191	0.34302643	Yes	
row_10	IL4R	1124	11.822599411010742	0.35945654	Yes	
row_11	TRIM5	1413	10.871450424194336	0.36224014	Yes	
row_12	SAMD9	1851	9.612231254577637	0.34953892	Yes	
row_13	PARP9	2062	9.110395431518555	0.35447803	Yes	
row_14	OAS1	2321	8.518579483032227	0.353971	Yes	
row_15	PSMA3	2603	8.019588470458984	0.35032475	Yes	
row_16	OGFR	2653	7.925532817840576	0.36573717	Yes	
row_17	TAP1	2658	7.9133620262146	0.38486123	Yes	
row_18	CMTR1	3070	7.13726806640625	0.3682366	Yes	
row_19	B2M	3158	7.01202917098999	0.37824342	Yes	
row_20	ISG20	3206	6.935866832733154	0.39138883	Yes	
row_21	RIPK2	3291	6.796230792999268	0.4011145	Yes	
row_22	PLSCR1	3535	6.456427097320557	0.39678442	Yes	
row_23	UBA7	3553	6.437197208404541	0.41119814	Yes	
row_24	PSMB9	3743	6.165927410125732	0.41064373	Yes	
row_25	UBE2L6	3752	6.1609320640563965	0.4251265	Yes	
row_26	PSME1	4333	5.454774379730225	0.3903134	No	
row_27	TRAFD1	4526	5.195340633392334	0.38712314	No	
row_28	IRF2	4727	4.943458080291748	0.3826484	No	
row_29	IRF1	5077	4.566989898681641	0.36485928	No	
row_30	CD47	5437	4.1824445724487305	0.3452932	No	
row_31	TENT5A	5440	4.181125640869141	0.35540706	No	
row_32	HELZ2	5465	4.151717662811279	0.36361942	No	
row_33	IFITM3	5475	4.144150257110596	0.37306038	No	
row_34	LPAR6	5819	3.8137431144714355	0.3539181	No	
row_35	IFITM2	5971	3.682255506515503	0.3504166	No	
row_36	SP110	6061	3.590108871459961	0.35184363	No	
row_37	NCOA7	6131	3.5317416191101074	0.35479006	No	
row_38	SLC25A28	6344	3.3365771770477295	0.34536672	No	
row_39	PROCR	6715	3.026298761367798	0.32204342	No	
row_40	DHX58	6874	2.890246868133545	0.31601256	No	
row_41	IFI35	6903	2.859154462814331	0.32071432	No	
row_42	MOV10	7329	2.5116159915924072	0.29155248	No	
row_43	ELF1	7492	2.3838093280792236	0.2839439	No	
row_44	NUB1	7524	2.3573477268218994	0.2871624	No	
row_45	EIF2AK2	7706	2.215632677078247	0.2775605	No	
row_46	IFIT3	7781	2.165959358215332	0.27673316	No	
row_47	HLA-C	7946	2.049638271331787	0.26813665	No	
row_48	CASP8	8051	1.980219841003418	0.26435822	No	
row_49	IL7	8206	1.8850871324539185	0.25618857	No	
row_50	SAMD9L	8367	1.7919774055480957	0.24729112	No	
row_51	RNF31	8376	1.7835789918899536	0.25101125	No	
row_52	IFITM1	8500	1.706973671913147	0.24498121	No	
row_53	TRIM26	8611	1.6358120441436768	0.23985712	No	
row_54	DDX60	8624	1.625839352607727	0.24285683	No	
row_55	IRF9	8860	1.4824515581130981	0.22696237	No	
row_56	GMPR	8899	1.4593684673309326	0.22739099	No	
row_57	PARP12	8927	1.4412559270858765	0.22868967	No	
row_58	LAP3	9080	1.3545722961425781	0.21938193	No	
row_59	GBP4	9183	1.3006508350372314	0.21409895	No	
row_60	LGALS3BP	9558	1.0740787982940674	0.18564309	No	
row_61	LY6E	9758	0.9753255248069763	0.17149502	No	
row_62	IFIT2	9847	0.936081051826477	0.1664797	No	
row_63	ADAR	9888	0.9189162850379944	0.1654132	No	
row_64	MVB12A	9944	0.8951659202575684	0.16304111	No	
row_65	PNPT1	10035	0.8541911840438843	0.15765816	No	
row_66	CD74	10103	0.828501284122467	0.15412441	No	
row_67	BST2	10590	0.6352492570877075	0.115277216	No	
row_68	PARP14	10853	0.5280753374099731	0.094791286	No	
row_69	CSF1	10856	0.5263588428497314	0.095919155	No	
row_70	CNP	11193	0.38521966338157654	0.06892916	No	
row_71	GBP2	11254	0.3576545715332031	0.06481975	No	
row_72	IFI44	11261	0.3544172942638397	0.06519228	No	
row_73	TXNIP	11366	0.3119677007198334	0.05731211	No	
row_74	HERC6	11427	0.288287878036499	0.053032152	No	
row_75	MX1	11512	0.2545631527900696	0.046673764	No	
row_76	TMEM140	11542	0.23882898688316345	0.04484973	No	
row_77	IFI27	11712	0.16544859111309052	0.031204807	No	
row_78	WARS1	11744	0.1541980504989624	0.029006401	No	
row_79	C1S	11806	0.1269105076789856	0.024246516	No	
row_80	IFI44L	11810	0.12460082769393921	0.024303433	No	
row_81	STAT2	11850	0.11307965964078903	0.021338759	No	
row_82	LAMP3	11995	0.045905761420726776	0.009478568	No	
