NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	UBE2D1	221	18.188711166381836	0.017794803	Yes	
row_1	TRAF2	263	17.637746810913086	0.049501132	Yes	
row_2	NPM1	305	17.123783111572266	0.08018392	Yes	
row_3	IRF7	471	15.402524948120117	0.09709951	Yes	
row_4	EIF3J	527	14.880435943603516	0.1221474	Yes	
row_5	EIF4G3	741	13.52489948272705	0.13132143	Yes	
row_6	RARS1	843	13.00062084197998	0.14879017	Yes	
row_7	NME1	1009	12.25294303894043	0.15943347	Yes	
row_8	IL4R	1124	11.822599411010742	0.17347224	Yes	
row_9	MRPL3	1227	11.46859073638916	0.1878066	Yes	
row_10	IL16	1406	10.893399238586426	0.19465846	Yes	
row_11	PRKCB	1431	10.78166389465332	0.21412861	Yes	
row_12	AARS1	1519	10.555021286010742	0.22789435	Yes	
row_13	BRCA1	2012	9.238279342651367	0.20526816	Yes	
row_14	EIF5A	2088	9.046914100646973	0.21703114	Yes	
row_15	JAK2	2147	8.935256004333496	0.22998925	Yes	
row_16	MTIF2	2162	8.904088973999023	0.2465541	Yes	
row_17	ELF4	2318	8.521780967712402	0.25060076	Yes	
row_18	UBE2N	2428	8.319209098815918	0.25807953	Yes	
row_19	GALNT1	2559	8.09753704071045	0.26336586	Yes	
row_20	TAP1	2658	7.9133620262146	0.27095363	Yes	
row_21	IFNGR2	2690	7.848559856414795	0.28399894	Yes	
row_22	ABCE1	3019	7.251193046569824	0.27109015	Yes	
row_23	B2M	3158	7.01202917098999	0.27354768	Yes	
row_24	RIPK2	3291	6.796230792999268	0.27607572	Yes	
row_25	IKBKB	3316	6.7595367431640625	0.28753594	Yes	
row_26	BCL10	3527	6.463799953460693	0.2828982	Yes	
row_27	HLA-A	3700	6.228762626647949	0.28096086	Yes	
row_28	APBB1	3748	6.163049697875977	0.2893154	Yes	
row_29	RPL9	3811	6.091947078704834	0.29627764	Yes	
row_30	BCL3	3863	6.038981914520264	0.30405158	Yes	
row_31	IL2RG	3956	5.920417785644531	0.30817077	Yes	
row_32	HLA-DQA1	4028	5.829878330230713	0.31386065	Yes	
row_33	CCL2	4283	5.507335662841797	0.3036493	Yes	
row_34	EREG	4300	5.489073753356934	0.31324652	Yes	
row_35	TIMP1	4360	5.420392036437988	0.3191215	Yes	
row_36	IL18	4439	5.297178745269775	0.32316688	Yes	
row_37	RPL39	4587	5.109274387359619	0.32108468	Yes	
row_38	CSK	4593	5.102230548858643	0.3308287	Yes	
row_39	CD40	4606	5.084040641784668	0.3399528	Yes	
row_40	TGFB1	4668	5.008962631225586	0.3448417	Yes	
row_41	RPS3A	4743	4.9288225173950195	0.348487	Yes	
row_42	ACVR2A	4974	4.682665824890137	0.33863452	Yes	
row_43	CCL19	5032	4.615206241607666	0.34307277	Yes	
row_44	RPS9	5265	4.360568523406982	0.3324121	Yes	
row_45	HIF1A	5372	4.250168323516846	0.3320377	Yes	
row_46	CD47	5437	4.1824445724487305	0.33503044	Yes	
row_47	TAP2	5495	4.124668598175049	0.3384918	Yes	
row_48	GCNT1	5544	4.0698723793029785	0.34259447	Yes	
row_49	EIF3D	5586	4.029191970825195	0.34719983	Yes	
row_50	HLA-E	5617	3.9977917671203613	0.35265982	Yes	
row_51	KRT1	5649	3.970201253890991	0.3579815	Yes	
row_52	LY75	6135	3.5288033485412598	0.32456875	No	
row_53	FAS	6190	3.4733753204345703	0.32698324	No	
row_54	EIF3A	6219	3.434525489807129	0.33148828	No	
row_55	DARS1	6248	3.418208360671997	0.33596084	No	
row_56	SOCS5	6362	3.324956178665161	0.33316022	No	
row_57	CCND3	6623	3.097836971282959	0.31765014	No	
row_58	INHBA	6649	3.0770461559295654	0.32169342	No	
row_59	PTPN6	6777	2.96817684173584	0.31701496	No	
row_60	IFNGR1	6812	2.9352900981903076	0.3200255	No	
row_61	DEGS1	6845	2.9133143424987793	0.32315904	No	
row_62	STAT1	6915	2.8477466106414795	0.32307687	No	
row_63	GLMN	6986	2.7829277515411377	0.32278225	No	
row_64	NCK1	7473	2.4007010459899902	0.28703952	No	
row_65	MAP3K7	7609	2.2862086296081543	0.28033587	No	
row_66	INHBB	8064	1.970786690711975	0.24640521	No	
row_67	EGFR	8117	1.9409703016281128	0.24593472	No	
row_68	IRF4	8134	1.9293427467346191	0.24844284	No	
row_69	IL7	8206	1.8850871324539185	0.24627681	No	
row_70	HLA-DMA	8248	1.8570634126663208	0.24655643	No	
row_71	HLA-DOA	8370	1.791123390197754	0.24003418	No	
row_72	ICAM1	8515	1.6996358633041382	0.23141193	No	
row_73	F2R	8584	1.6559449434280396	0.22903973	No	
row_74	HLA-DMB	8658	1.602586030960083	0.22614433	No	
row_75	PSMB10	8823	1.5074315071105957	0.21547168	No	
row_76	IFNAR2	8916	1.450608253479004	0.2106894	No	
row_77	IL27RA	9075	1.3558589220046997	0.20021519	No	
row_78	TPD52	9128	1.3305751085281372	0.19852912	No	
row_79	ABI1	9148	1.3161851167678833	0.199566	No	
row_80	CAPG	9389	1.17166006565094	0.18188766	No	
row_81	CD4	9443	1.1454150676727295	0.17974946	No	
row_82	HDAC9	9473	1.123641848564148	0.17956908	No	
row_83	ETS1	9745	0.9810799956321716	0.15892635	No	
row_84	PTPRC	9821	0.9442046284675598	0.15455306	No	
row_85	CTSS	9859	0.9303882122039795	0.15332076	No	
row_86	ITGB2	9890	0.9186054468154907	0.15264867	No	
row_87	FYB1	9907	0.9130274057388306	0.15313283	No	
row_88	STAB1	9940	0.8966984748840332	0.15225035	No	
row_89	LYN	10094	0.8315808773040771	0.14114897	No	
row_90	MMP9	10096	0.8314082026481628	0.14272131	No	
row_91	CD74	10103	0.828501284122467	0.14387095	No	
row_92	BCAT1	10228	0.7814189195632935	0.13508776	No	
row_93	IRF8	10231	0.7797612547874451	0.13647386	No	
row_94	RPS19	10392	0.7140686511993408	0.1245548	No	
row_95	FLNA	10456	0.6862059235572815	0.120668285	No	
row_96	FGR	10482	0.6766189336776733	0.119931206	No	
row_97	CCL22	10486	0.675689697265625	0.12102667	No	
row_98	THY1	10771	0.5574084520339966	0.09845625	No	
row_99	HCLS1	10776	0.554560124874115	0.09922711	No	
row_100	CSF1	10856	0.5263588428497314	0.09368816	No	
row_101	CCND2	10863	0.5243455171585083	0.09423209	No	
