NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	NFYA	2	29.821340560913086	0.041504525	Yes	
row_1	BANF1	268	17.585594177246094	0.04399279	Yes	
row_2	NPM1	305	17.123783111572266	0.064920664	Yes	
row_3	PDIA6	335	16.78490447998047	0.085958384	Yes	
row_4	NHP2	406	15.996478080749512	0.10247743	Yes	
row_5	CALR	422	15.823934555053711	0.12333909	Yes	
row_6	SRPRB	425	15.81319808959961	0.14526917	Yes	
row_7	DCP2	477	15.337200164794922	0.16245043	Yes	
row_8	SDAD1	483	15.260751724243164	0.18335852	Yes	
row_9	FUS	515	15.037675857543945	0.20178805	Yes	
row_10	SLC30A5	520	15.001313209533691	0.22241695	Yes	
row_11	TARS1	552	14.717754364013672	0.24039944	Yes	
row_12	YIF1A	615	14.260821342468262	0.25515985	Yes	
row_13	IARS1	630	14.180936813354492	0.27380902	Yes	
row_14	PARN	769	13.331338882446289	0.28093675	Yes	
row_15	HSP90B1	841	13.016901969909668	0.29320893	Yes	
row_16	EIF4A2	849	12.967412948608398	0.3107457	Yes	
row_17	H2AX	887	12.777599334716797	0.32551703	Yes	
row_18	SERP1	968	12.418660163879395	0.3362032	Yes	
row_19	HYOU1	1023	12.144536972045898	0.34867314	Yes	
row_20	GOSR2	1100	11.927488327026367	0.3590063	Yes	
row_21	SPCS3	1137	11.78278636932373	0.37247086	Yes	
row_22	CNOT4	1236	11.433914184570312	0.38028082	Yes	
row_23	EXOSC4	1388	10.94438362121582	0.3829897	Yes	
row_24	NOLC1	1605	10.288229942321777	0.37936458	Yes	
row_25	ALDH18A1	1818	9.707931518554688	0.37526193	Yes	
row_26	EIF4A3	1846	9.624945640563965	0.3864613	Yes	
row_27	MTHFD2	1961	9.334125518798828	0.39000362	Yes	
row_28	TSPYL2	2031	9.176352500915527	0.39707583	Yes	
row_29	EIF2S1	2075	9.060102462768555	0.40615246	Yes	
row_30	NOP56	2121	8.978636741638184	0.41494855	Yes	
row_31	POP4	2148	8.933052062988281	0.4252644	Yes	
row_32	XPOT	2149	8.931190490722656	0.4377445	Yes	
row_33	LSM4	2188	8.847729682922363	0.44694105	Yes	
row_34	HSPA5	2263	8.6386137008667	0.45284516	Yes	
row_35	EXOSC1	2265	8.636240005493164	0.46482974	Yes	
row_36	RRP9	2308	8.538589477539062	0.47326097	Yes	
row_37	DKC1	2350	8.46711540222168	0.48167562	Yes	
row_38	EXOSC5	2443	8.301721572875977	0.48560885	Yes	
row_39	CEBPB	2647	7.941596984863281	0.47978804	Yes	
row_40	NFYB	2729	7.77247428894043	0.48389846	Yes	
row_41	EXOSC2	2732	7.766819000244141	0.49458483	Yes	
row_42	DDX10	2760	7.7313151359558105	0.50313807	Yes	
row_43	SPCS1	2880	7.503766059875488	0.50370604	Yes	
row_44	DCP1A	3076	7.125170707702637	0.49741116	Yes	
row_45	EDC4	3201	6.942590236663818	0.49677828	Yes	
row_46	NOP14	3234	6.897125244140625	0.50374913	Yes	
row_47	TUBB2A	3293	6.79512357711792	0.5084107	Yes	
row_48	ASNS	3318	6.7587080001831055	0.51585484	Yes	
row_49	CNOT6	3426	6.598027229309082	0.51615727	Yes	
row_50	SRPRA	3509	6.485324382781982	0.5183857	Yes	
row_51	PREB	3618	6.338441848754883	0.51824206	Yes	
row_52	FKBP14	3701	6.2269768714904785	0.52010953	Yes	
row_53	CCL2	4283	5.507335662841797	0.47938454	No	
row_54	KHSRP	4485	5.244265556335449	0.4699613	No	
row_55	VEGFA	4548	5.164018630981445	0.4720102	No	
row_56	ATF3	4612	5.077839374542236	0.47385535	No	
row_57	HSPA9	4946	4.711546421051025	0.45268676	No	
row_58	XBP1	5431	4.188835144042969	0.41820338	No	
row_59	MTREX	5478	4.143275260925293	0.42015937	No	
row_60	EXOSC10	5516	4.105307579040527	0.4228124	No	
row_61	ATP6V0D1	5592	4.022494316101074	0.42218277	No	
row_62	ATF4	5713	3.916163921356201	0.41765422	No	
row_63	WFS1	5779	3.8549225330352783	0.41762382	No	
row_64	ZBTB17	6021	3.6287009716033936	0.40260944	No	
row_65	EIF2AK3	6126	3.5351920127868652	0.39888197	No	
row_66	CXXC1	6402	3.2926933765411377	0.38056448	No	
row_67	EIF4E	6472	3.231274127960205	0.37932926	No	
row_68	NABP1	6494	3.2090301513671875	0.3820633	No	
row_69	WIPI1	6508	3.198686361312866	0.3854496	No	
row_70	BAG3	6552	3.1596662998199463	0.38628116	No	
row_71	ERO1A	6611	3.1110692024230957	0.3857947	No	
row_72	SKIC3	6745	3.000847101211548	0.37890372	No	
row_73	ARFGAP1	6754	2.986311197280884	0.38240996	No	
row_74	EEF2	6972	2.7942681312561035	0.36822972	No	
row_75	EIF4EBP1	7081	2.6939303874969482	0.36299336	No	
row_76	ERN1	7132	2.653306245803833	0.362534	No	
row_77	DCTN1	7142	2.6424901485443115	0.36547643	No	
row_78	DNAJB9	7427	2.4338293075561523	0.34520873	No	
row_79	PDIA5	7591	2.2969436645507812	0.33483392	No	
row_80	SHC1	7606	2.288923978805542	0.33686563	No	
row_81	SEC11A	7829	2.1313889026641846	0.3213424	No	
row_82	CNOT2	7852	2.1118576526641846	0.32245994	No	
row_83	STC2	7967	2.0346176624298096	0.31580225	No	
row_84	LSM1	8439	1.7457432746887207	0.27898842	No	
row_85	SSR1	8603	1.6431316137313843	0.2677	No	
row_86	EIF4G1	8763	1.5427334308624268	0.25660464	No	
row_87	EDEM1	8776	1.5326955318450928	0.2577463	No	
row_88	YWHAZ	8797	1.521715760231018	0.2582059	No	
row_89	KDELR3	8839	1.4967665672302246	0.25688046	No	
row_90	SLC7A5	9163	1.3087862730026245	0.2317904	No	
row_91	DNAJA4	9553	1.0787266492843628	0.2008784	No	
row_92	DDIT4	9565	1.0715181827545166	0.20145895	No	
row_93	TATDN2	9996	0.8729416131973267	0.16684245	No	
row_94	IMP3	10272	0.7626372575759888	0.14498955	No	
row_95	RPS14	10310	0.7497757077217102	0.14295366	No	
row_96	PAIP1	10656	0.6035177707672119	0.1150446	No	
row_97	PSAT1	10995	0.46456804871559143	0.08752475	No	
