gene_id	gene_name	abs_amp	rel_amp	average_mesor	phase_rad	phase_hour	p	bh_q
ENSG00000001167	NFYA	9.74147178669388	0.39845650160788	24.4480181585302	0.828793135712302	3.16575658438188	1.11880938877587e-13	4.65089062914131e-10
ENSG00000004478	FKBP4	33.2132255431131	0.26960040466382	123.194271850328	1.22051421895792	4.66202090546632	3.69501701802317e-07	8.34101196902564e-06
ENSG00000004660	CAMKK1	8.04884712081808	0.211211940193816	38.1079171633581	-2.43092398066636	14.7145543727117	0.0077039485230453	0.0194525090161769
ENSG00000004777	ARHGAP33	5.84190936285106	0.355962477328365	16.4115875546682	-2.40149399545082	14.8269686356439	2.2106349190744e-08	1.01729992899546e-06
ENSG00000005020	SKAP2	6.95676182328937	0.264678397370058	26.2838293280235	2.32518222781013	8.88154188348979	4.30930423028489e-07	9.31018230002035e-06
ENSG00000005059	MCUB	3.77221865799118	0.22229757632073	16.9692298063953	1.07231430361427	4.09593892724053	1.14413359646078e-05	0.000110011488677428
ENSG00000005379	TSPOAP1	3.605546934633	0.298038682260514	12.097580445888	-2.52302585784346	14.3627511162131	3.47993412060866e-07	7.99231278418244e-06
ENSG00000005513	SOX8	1.232234523842	0.283335634493706	4.34902770364161	-1.15128657654426	19.6024092102633	0.0105964173255363	0.0251614471566572
ENSG00000005801	ZNF195	2.99777815380775	0.278510163326475	10.7636221170633	1.10545489216301	4.22252665086868	1.32424912995427e-08	7.15583138729228e-07
ENSG00000005882	PDK2	5.6796272698338	0.283714253748116	20.018829490591	-2.18294261154761	15.6617734292704	0.000696745664721223	0.0028002304817075
ENSG00000005884	ITGA3	40.5224433859269	0.253781315514943	159.674652579145	0.958390227642582	3.66078101136681	0.000702667880406033	0.00281767560660567
ENSG00000006047	YBX2	2.31804447919592	0.379171942877869	6.11343883094894	-2.1163687460625	15.916066863815	0.0160534677238623	0.0353465388390337
ENSG00000006327	TNFRSF12A	16.0746525676698	0.469197453726431	34.2598887525981	0.610088591778597	2.33036676253289	0.00427695452610053	0.0119244131220657
ENSG00000006459	KDM7A	14.5453148057439	0.251249890728592	57.8918253996624	-0.714060363777357	21.2724903225321	0.0112485699885514	0.0264646479441567
ENSG00000006747	SCIN	2.55436964735983	0.218258680284122	11.7034046207676	-2.79236552069283	13.3339493870967	4.07111767242649e-05	0.000291451828317054
ENSG00000007376	RPUSD1	7.50060377016392	0.329616775622035	22.7555280097901	-1.04158162221568	20.0214512685768	0.000439967175088405	0.00192115918785977
ENSG00000007402	CACNA2D2	2.7774113987161	0.242236195094996	11.4657159208883	-2.1970126854399	15.6080297058394	1.44239934602026e-05	0.000130254614367985
ENSG00000007516	BAIAP3	1.15578270287254	0.233835743123808	4.9427118687351	-1.73032375887193	17.3906500950284	4.03064729072815e-05	0.000289052342511045
ENSG00000008083	JARID2	21.770017013353	0.301541356092455	72.1957919651928	-1.92202987809438	16.6583866591432	0.000173375298353437	0.000925187567721742
ENSG00000008405	CRY1	6.48287003948858	0.262903742491078	24.658721013485	-1.42799625683504	18.5454560881915	0.0116325548673032	0.0271615037914507
ENSG00000008441	NFIX	104.918793246646	0.245892422810073	426.68575162922	-2.14293508834171	15.8145909111684	3.61867020290765e-11	1.63037055121323e-08
ENSG00000009694	TENM1	1.5747813945483	0.254273529719488	6.19325730163728	-2.4150089147669	14.7753454464925	9.74486152412573e-06	9.71448185990184e-05
ENSG00000010539	ZNF200	1.50545461465442	0.290942095581036	5.17441318227911	0.54710299480117	2.08977950407166	1.40673942843568e-07	3.98714713909577e-06
ENSG00000010704	HFE	1.49865604379664	0.215315622734061	6.96027545408372	-2.81618570989636	13.2429629665257	0.00631673796511561	0.0165252861680212
ENSG00000011201	ANOS1	2.2707660327964	0.200982498206205	11.2983272327853	-2.76056743920445	13.4554091114898	0.00321827262757638	0.00949268636199267
ENSG00000011243	AKAP8L	12.149073750338	0.258607756676011	46.9787677929498	-1.44615942017194	18.4760779147374	1.65904726365268e-07	4.46867784557508e-06
ENSG00000012048	BRCA1	2.26679815035872	0.247727521306268	9.15036867283007	2.55848304224915	9.77268535177781	9.72447632576584e-05	0.000581928715252523
ENSG00000013016	EHD3	3.20146181216587	0.2800005878695	11.4337681807225	0.932654154863624	3.56247645460176	0.00157916686546205	0.00539408106797513
ENSG00000013375	PGM3	4.75663816479004	0.205554722396959	23.1404956759116	1.35040267126139	5.15815824709799	1.74851150912765e-05	0.000151850188233502
ENSG00000013441	CLK1	20.66704323623	0.251617707389567	82.1366804850194	-0.461596083619435	22.2368328379226	1.82137909054534e-06	2.7502870035429e-05
ENSG00000013619	MAMLD1	1.20539944316874	0.232483766281831	5.18487575475476	-0.545662398589793	21.9157231681213	0.0195287961897742	0.0414895429783091
ENSG00000016402	IL20RA	11.1336055077761	0.200094908563103	55.6416232063443	-1.47621228991852	18.3612844081551	0.000406379321048096	0.00180998446885386
ENSG00000016602	CLCA4	4.9636045473026	0.356325734432154	13.9299637036114	-3.00668283339173	12.5153175541479	9.36848849224497e-06	9.40695813098124e-05
ENSG00000017483	SLC38A5	5.67170848932371	0.377473870066875	15.0254333851477	1.17055092005402	4.47117516161672	8.92064541224282e-06	9.09643245593461e-05
ENSG00000018236	CNTN1	10.2136822601784	0.20050831156437	50.9389470216523	-2.56480782978864	14.2031557394002	4.68967104856705e-05	0.000325821101095709
ENSG00000019549	SNAI2	11.5961643946391	0.231339842098087	50.1261014508795	-1.37293626709766	18.7557697569905	0.0145386384357572	0.0326510642773866
ENSG00000021762	OSBPL5	13.2018237415738	0.201212306617493	65.6114129573128	-2.00214114023004	16.3523841783539	3.3422708657191e-09	2.83547346710087e-07
ENSG00000023330	ALAS1	9.66062637835658	0.234552719934708	41.1874412756577	-0.0774236434402129	23.7042634664233	0.00518821495893258	0.0140400563016268
ENSG00000023445	BIRC3	2.41481727393155	0.212408859094396	11.3687220214218	0.774260911481737	2.95745883132372	0.000928398209133882	0.0035342045378842
ENSG00000023608	SNAPC1	2.44467082344395	0.251970799448277	9.70219894049973	-0.986336147951443	20.2324734360794	0.000350101413729572	0.00159989546743184
ENSG00000025156	HSF2	3.12570288720884	0.262899705428794	11.8893358290789	-2.13896110661925	15.8297704032057	0.000277627706111337	0.00133370382238616
