Item ID	Item value	Change in Kuiper test statistic when item removed
ERO1A	20.0859544125972	-7.507507507496514E-4
SRPX	21.0073835477114	-7.507507507496514E-4
CDKN1A	16.8815902836465	0.009065456433879127
SERPINE1	21.9877260940488	0.019955777474572833
ADM	20.1915642913958	-7.507507507496514E-4
ENO1	20.8493925377815	-7.507507507496514E-4
ENO2	20.9364261703561	-7.507507507496514E-4
ETS1	21.6517564938285	0.019955777474572833
NDRG1	18.4737071706714	-7.507507507496514E-4
AKAP12	19.4143807286218	-7.507507507496514E-4
LDHA	20.0811353526098	-7.507507507496514E-4
MT2A	19.6622621793982	-7.507507507496514E-4
ZFP36	18.7025920990579	-7.507507507496514E-4
CSRP2	20.4883101223975	-7.507507507496514E-4
NFIL3	16.1605924123115	0.009065456433879127
NOCT	19.6505247971428	-7.507507507496514E-4
STC2	18.4386022973019	-7.507507507496514E-4
PGK1	21.0088953100269	-7.507507507496514E-4
HMOX1	21.3424188400032	0.016882618386375225
TGM2	19.9585640523355	-7.507507507496514E-4
TPI1	20.5357899699958	-7.507507507496514E-4
HSPA5	21.9439316509909	0.019955777474572833
PLAUR	19.2459628967445	-7.507507507496514E-4
CP	21.0964663295324	-7.507507507496514E-4
PGF	19.612517583545	-7.507507507496514E-4
JMJD6	18.962166618228	-7.507507507496514E-4
VEGFA	19.4548295767688	-7.507507507496514E-4
ISG20	19.197511689552	-7.507507507496514E-4
SULT2B1	9.91828295040716	0.02702702702702814
P4HA1	19.8183035916746	-7.507507507496514E-4
DDIT3	21.1809337040347	-7.507507507496514E-4
DDIT4	21.1716005161552	-7.507507507496514E-4
RRAGD	20.5178902095521	-7.507507507496514E-4
PLIN2	20.8802865234899	-7.507507507496514E-4
ANGPTL4	20.3289235182662	-7.507507507496514E-4
PFKP	19.7343307110102	-7.507507507496514E-4
MT1E	20.552578148921	-7.507507507496514E-4
