gene_id,gene_name,rel_amp_PROTECTED,rel_amp_EXPOSED,abs_amp_PROTECTED,abs_amp_EXPOSED,phase_hour_PROTECTED,phase_hour_EXPOSED,average_mesor_PROTECTED,average_mesor_EXPOSED,p_PROTECTED,p_EXPOSED,bh_q_PROTECTED,bh_q_EXPOSED,differentially_rhythmic
ENSG00000008405,CRY1,0.262903742491078,0.22378698912325,6.48287003948858,5.53592011669548,18.5454560881915,21.7341881749493,24.658721013485,24.7374529608895,0.0116325548673032,0.00747833160281234,0.0271615037914507,0.0221736265855142,FALSE
ENSG00000049246,PER3,0.407009411578521,0.428589338387971,21.1323690275942,23.2090749928867,11.3168775318633,10.1012061820317,51.9210819858825,54.1522453175847,1.74230149496995e-07,1.00733685557096e-10,4.64278674012186e-06,3.14062448145635e-07,FALSE
ENSG00000069667,RORA,0.218332462600388,0.165613852223019,86.7292028869845,57.2643169233032,16.0982228274156,16.1902781152351,397.234574529232,345.770092022193,0.0033370116608368,0.012042176523219,0.00977127786388725,0.032282455593522,FALSE
ENSG00000108924,HLF,0.232501132221178,0.0570997292332826,12.7427112380271,2.92328144530121,16.020148759921,12.2768690599752,54.8070932657005,51.1960649298013,0.0244505391751656,0.788058773087684,0.0497721159769341,0.826781366694735,FALSE
ENSG00000121671,CRY2,0.42745337546984,0.20707828396852,52.7575851424945,27.0721325021525,17.3165456480364,19.5791804955805,123.423016801553,130.733807443894,0.00103959750380987,0.204953985308568,0.00387125126008147,0.287266325504876,FALSE
ENSG00000132326,PER2,0.491485572457691,0.211848500166502,24.8102279862583,10.756693232677,16.273695588141,16.1432842100816,50.4800738345053,50.7754042356817,0.000477094871670698,0.24795018570658,0.00205663675928285,0.333325337000424,FALSE
ENSG00000133794,BMAL1,0.405074573990625,0.360265560681974,14.508100926525,12.7543537043017,21.7831701660858,22.3366221242427,35.8158765276164,35.4026448716276,1.22191559732149e-09,1.54865921342212e-12,1.52385094141963e-07,1.93133290505873e-08,FALSE
ENSG00000134107,BHLHE40,0.475288789794715,0.332379793751483,121.349881574345,97.4143613120484,19.3986752597411,23.894094628362,255.318206909019,293.081478306964,0.00254276344422317,0.086698072234314,0.00787259258016563,0.146621494171181,FALSE
ENSG00000143365,RORC,0.323913630801396,0.144872733073427,12.71922499859,5.70510375724306,17.0836697192517,16.608790265296,39.2673348358984,39.3801071893322,1.36747204912447e-05,0.113243024314578,0.000125119177730237,0.180826345227543,FALSE
ENSG00000159208,CIART,0.544569115496324,0.51795889528987,9.50238500277131,6.6257569591743,11.9281348503187,7.64648520130278,17.4493645202607,12.7920516848471,7.22254984435095e-05,1.30380262869968e-05,0.000460257634690346,0.000212545393235474,TRUE
ENSG00000165030,NFIL3,0.733094483325067,0.585274321276061,23.137981223249,26.4933163310155,20.2085549141083,22.1605924123115,31.5620724879867,45.2664936217476,0.000395651579923295,0.00319959196642373,0.00177042370047485,0.0116197179421288,FALSE
ENSG00000167074,TEF,0.351504049904509,0.275296669043519,29.4070871753152,19.9609897531874,12.5643004938855,11.0594451392308,83.6607350137333,72.5071967726276,3.90921746883576e-05,0.000272756397075891,0.000281639809669848,0.00184866577605078,FALSE
ENSG00000170485,NPAS2,0.313015428491937,0.278678049639986,10.925528162855,10.6614533989235,22.9315827242501,23.0569136602797,34.9041202712998,38.2572413316967,1.29334841570987e-10,1.69545058539629e-11,3.29170369230975e-08,7.04798808349238e-08,FALSE
ENSG00000174738,NR1D2,0.11720311911774,0.219888300208166,7.43169581779055,13.0572790833535,11.5859322250364,6.4653487050348,63.4086863364517,59.3814180699577,0.337565712542903,0.00726174113527084,0.427866856501936,0.0216405324772079,FALSE
ENSG00000179094,PER1,0.715766359547945,0.22954628652048,126.461413752561,31.1900461511077,15.2184471206862,15.3517753412884,176.679739227239,135.876936298531,0.00115707213580479,0.413168666952496,0.00421555553772174,0.497331045610482,FALSE
