NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	HSP90B1	77	17.415203094482422	0.031666666	Yes	
row_1	E2F1	117	16.593463897705078	0.06469851	Yes	
row_2	CALR	251	14.401862144470215	0.08511811	Yes	
row_3	NFKBIB	410	13.094191551208496	0.100598834	Yes	
row_4	PFN1	540	12.206979751586914	0.11655278	Yes	
row_5	ITPR2	626	11.79915714263916	0.135276	Yes	
row_6	ATF1	631	11.781783103942871	0.16070059	Yes	
row_7	PTEN	750	11.263092041015625	0.17550622	Yes	
row_8	PRKCB	832	10.922281265258789	0.19264522	Yes	
row_9	ADCY2	847	10.867944717407227	0.21523994	Yes	
row_10	RALB	863	10.787540435791016	0.2375757	Yes	
row_11	PAK4	1001	10.313444137573242	0.24872437	Yes	
row_12	SQSTM1	1176	9.76941967010498	0.25560522	Yes	
row_13	CDK2	1233	9.617364883422852	0.27197146	Yes	
row_14	TNFRSF1A	1483	8.937762260437012	0.27079403	Yes	
row_15	MYD88	1505	8.89381217956543	0.2884905	Yes	
row_16	ARHGDIA	1507	8.891884803771973	0.30784678	Yes	
row_17	PRKAG1	1594	8.670689582824707	0.31964734	Yes	
row_18	RIT1	1675	8.494588851928711	0.3315621	Yes	
row_19	UBE2D3	1701	8.432565689086914	0.34791738	Yes	
row_20	CDK4	1775	8.280919075012207	0.35994744	Yes	
row_21	DUSP3	2043	7.725821018218994	0.35462284	Yes	
row_22	TSC2	2088	7.647057056427002	0.36768	Yes	
row_23	CSNK2B	2309	7.243283748626709	0.36521095	Yes	
row_24	CFL1	2607	6.787398815155029	0.35533872	Yes	
row_25	GRK2	2778	6.5055341720581055	0.35541686	Yes	
row_26	RPS6KA1	2955	6.263045310974121	0.3544657	Yes	
row_27	UBE2N	3034	6.162784576416016	0.36144906	Yes	
row_28	TRAF2	3072	6.119985103607178	0.37175015	Yes	
row_29	AP2M1	3094	6.094414710998535	0.38332653	Yes	
row_30	GRB2	3182	5.9689621925354	0.3891374	Yes	
row_31	RPTOR	3224	5.924769878387451	0.39867887	Yes	
row_32	NOD1	3440	5.651345252990723	0.39314553	Yes	
row_33	YWHAB	3520	5.5398149490356445	0.39868376	Yes	
row_34	MAPK1	3661	5.365031719207764	0.39876458	Yes	
row_35	ACTR2	3733	5.288315296173096	0.40441862	Yes	
row_36	DDIT3	3773	5.245223045349121	0.41264087	Yes	
row_37	CDKN1A	3931	5.074700355529785	0.41067258	Yes	
row_38	PIK3R3	3975	5.030030727386475	0.41809157	Yes	
row_39	ARPC3	4041	4.969841480255127	0.42354855	Yes	
row_40	ACTR3	4078	4.931059837341309	0.4313336	Yes	
row_41	AKT1	4203	4.794952392578125	0.43149933	Yes	
row_42	TRIB3	4622	4.320176124572754	0.40616587	No	
row_43	SFN	4790	4.160320281982422	0.4013665	No	
row_44	VAV3	4981	3.9909965991973877	0.39428335	No	
row_45	EIF4E	5010	3.961894989013672	0.40061522	No	
row_46	PPP2R1B	5344	3.6962544918060303	0.38098985	No	
row_47	CAB39L	5696	3.4609427452087402	0.3593524	No	
row_48	MAPKAP1	5867	3.332414388656616	0.3524935	No	
row_49	TBK1	6047	3.188969612121582	0.34457213	No	
row_50	CAB39	6104	3.143537759780884	0.34678525	No	
row_51	FGF22	6260	3.0281355381011963	0.34050915	No	
row_52	MAP3K7	6280	3.010214328765869	0.34550926	No	
row_53	GSK3B	6353	2.9664554595947266	0.346004	No	
row_54	ARF1	6355	2.9641923904418945	0.35240114	No	
