NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	HSP90B1	77	17.415203094482422	0.008712092	Yes	
row_1	HSPE1	88	17.10763168334961	0.022777963	Yes	
row_2	ENO1	105	16.852567672729492	0.036118172	Yes	
row_3	PPA1	114	16.615598678588867	0.049923174	Yes	
row_4	EIF2S2	144	15.950326919555664	0.061386522	Yes	
row_5	TPI1	178	15.284436225891113	0.07193409	Yes	
row_6	PGK1	207	14.9345703125	0.08259637	Yes	
row_7	HSPD1	228	14.70643424987793	0.09373114	Yes	
row_8	SEC11A	235	14.641834259033203	0.10598433	Yes	
row_9	SDF2L1	245	14.538454055786133	0.11789572	Yes	
row_10	CALR	251	14.401862144470215	0.13002373	Yes	
row_11	STIP1	253	14.385448455810547	0.14247309	Yes	
row_12	CANX	272	14.154546737670898	0.15329483	Yes	
row_13	GPI	310	13.839359283447266	0.16224776	Yes	
row_14	GAPDH	337	13.652451515197754	0.17196082	Yes	
row_15	RRP9	353	13.495037078857422	0.1824597	Yes	
row_16	HSPA9	403	13.14011287689209	0.18979652	Yes	
row_17	NFKBIB	410	13.094191551208496	0.20070134	Yes	
row_18	IMMT	421	12.99759578704834	0.21118636	Yes	
row_19	RPN1	444	12.861759185791016	0.22054616	Yes	
row_20	PDAP1	484	12.528169631958008	0.2281889	Yes	
row_21	HPRT1	511	12.331364631652832	0.23675096	Yes	
row_22	SYTL2	513	12.324254035949707	0.2474045	Yes	
row_23	PNP	620	11.813920974731445	0.24880321	Yes	
row_24	ALDOA	633	11.759529113769531	0.25804177	Yes	
row_25	LDHA	637	11.739175796508789	0.26801774	Yes	
row_26	TUBA4A	673	11.563069343566895	0.27515528	Yes	
row_27	COPS5	682	11.536603927612305	0.28453523	Yes	
row_28	SERPINH1	683	11.531838417053223	0.29458228	Yes	
row_29	PSMG1	710	11.408405303955078	0.3023402	Yes	
row_30	CCT6A	728	11.34841537475586	0.31080106	Yes	
row_31	PSMD13	729	11.346307754516602	0.32068646	Yes	
row_32	GOT1	747	11.271784782409668	0.32908055	Yes	
row_33	RAB1A	779	11.108099937438965	0.33615732	Yes	
row_34	FKBP2	875	10.743093490600586	0.33754605	Yes	
row_35	PSMA4	904	10.627337455749512	0.34445566	Yes	
row_36	TXNRD1	914	10.5890474319458	0.35292616	Yes	
row_37	DDX39A	928	10.521293640136719	0.361002	Yes	
row_38	M6PR	962	10.424145698547363	0.36731505	Yes	
row_39	SQSTM1	1176	9.76941967010498	0.3579545	Yes	
row_40	CCNG1	1234	9.616392135620117	0.36155003	Yes	
row_41	YKT6	1342	9.281329154968262	0.36065835	Yes	
row_42	TFRC	1512	8.871099472045898	0.354207	Yes	
row_43	SERP1	1520	8.848003387451172	0.36132845	Yes	
row_44	XBP1	1543	8.800220489501953	0.36714965	Yes	
row_45	PNO1	1571	8.733174324035645	0.3724929	Yes	
row_46	CACYBP	1601	8.653136253356934	0.3775986	Yes	
row_47	GBE1	1629	8.589953422546387	0.3828171	Yes	
row_48	SHMT2	1668	8.50439739227295	0.38703802	Yes	
row_49	RIT1	1675	8.494588851928711	0.39393547	Yes	
row_50	FGL2	1683	8.47854995727539	0.40073502	Yes	
row_51	PGM1	1684	8.475479125976562	0.40811923	Yes	
row_52	ABCF2	1698	8.438898086547852	0.4143808	Yes	
row_53	UBE2D3	1701	8.432565689086914	0.4215598	Yes	
row_54	MCM2	1828	8.165261268615723	0.41810152	Yes	
row_55	TOMM40	1899	7.996517658233643	0.41919497	Yes	
row_56	GTF2H1	1905	7.982599258422852	0.42573023	Yes	
row_57	SSR1	1906	7.979432582855225	0.43268228	Yes	
row_58	ACSL3	1953	7.902166366577148	0.43570727	Yes	
row_59	HSPA4	2047	7.718793869018555	0.43462893	Yes	
row_60	UFM1	2076	7.680474758148193	0.4389711	Yes	
row_61	NUPR1	2084	7.659735202789307	0.44505727	Yes	
row_62	P4HA1	2145	7.532059669494629	0.44658515	Yes	
row_63	SLC1A5	2213	7.388106822967529	0.44740024	Yes	
row_64	CYB5B	2267	7.29658317565918	0.4493103	Yes	
row_65	IFRD1	2270	7.293979167938232	0.45549732	Yes	
