NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ZBTB16	14	21.123046875	0.042188797	Yes	
row_1	MFSD6	43	18.815677642822266	0.078477055	Yes	
row_2	SPTBN2	48	18.512845993041992	0.11614061	Yes	
row_3	HSD11B2	120	16.427959442138672	0.14395057	Yes	
row_4	MAST3	164	15.448738098144531	0.1720804	Yes	
row_5	CELSR2	340	13.641156196594238	0.18551767	Yes	
row_6	TGM1	510	12.338757514953613	0.19678105	Yes	
row_7	TFAP2B	587	11.994385719299316	0.2150754	Yes	
row_8	LYPD3	600	11.918643951416016	0.23853919	Yes	
row_9	CALML5	607	11.887870788574219	0.26243904	Yes	
row_10	TFCP2L1	653	11.65222454071045	0.28261036	Yes	
row_11	CAMK1D	780	11.099255561828613	0.29490742	Yes	
row_12	STAG3	1007	10.288057327270508	0.2972194	Yes	
row_13	SLC16A7	1111	9.974091529846191	0.30912077	Yes	
row_14	GP1BA	1179	9.759284973144531	0.32357654	Yes	
row_15	KRT1	1236	9.60610294342041	0.33863315	Yes	
row_16	ENTPD7	1429	9.061577796936035	0.3412567	Yes	
row_17	C5	1468	8.965397834777832	0.35649592	Yes	
row_18	LFNG	1491	8.927358627319336	0.37298828	Yes	
row_19	ALOX12B	1577	8.722420692443848	0.38381833	Yes	
row_20	PKP1	1693	8.4470796585083	0.3915872	Yes	
row_21	DLK2	1851	8.122468948364258	0.39519536	Yes	
row_22	PDK2	2037	7.735404968261719	0.39567947	Yes	
row_23	SYNPO	2138	7.5439372062683105	0.40284273	Yes	
row_24	RYR1	2464	6.999833583831787	0.3901689	Yes	
row_25	CNTFR	2960	6.2571282386779785	0.36182642	Yes	
row_26	THNSL2	3059	6.133408546447754	0.3662611	Yes	
row_27	FGFR3	3156	6.008931636810303	0.37060666	Yes	
row_28	THRB	3169	5.985015392303467	0.38189209	Yes	
row_29	KRT15	3254	5.88128137588501	0.38697407	Yes	
row_30	TG	3340	5.7665910720825195	0.39173746	Yes	
row_31	EFHD1	3366	5.727965354919434	0.40141368	Yes	
row_32	PTPRJ	3402	5.698765754699707	0.41019797	Yes	
row_33	KLK7	3588	5.45485782623291	0.4060014	Yes	
row_34	WNT16	3858	5.154200553894043	0.3941988	Yes	
row_35	COQ8A	4055	4.947886943817139	0.3880465	Yes	
row_36	YBX2	4161	4.8351149559021	0.3892341	Yes	
row_37	CPEB3	4164	4.832980155944824	0.39898705	Yes	
row_38	SERPINB2	4213	4.785492420196533	0.40481526	Yes	
row_39	MX1	4223	4.7735114097595215	0.41386378	Yes	
row_40	BARD1	4405	4.563048362731934	0.40816963	Yes	
row_41	SNN	4492	4.461641788482666	0.4101715	Yes	
row_42	TENM2	4596	4.357358455657959	0.41054493	Yes	
row_43	FGGY	4600	4.351711750030518	0.4192269	Yes	
row_44	IDUA	4616	4.327147483825684	0.42686006	Yes	
row_45	NOS1	4915	4.044989585876465	0.41036806	No	
row_46	SELENOP	4970	3.9993858337402344	0.41408363	No	
row_47	CYP39A1	5192	3.822608709335327	0.40354174	No	
row_48	SLC25A23	5491	3.5947823524475098	0.3861257	No	
row_49	SGK1	5616	3.5144717693328857	0.38302192	No	
row_50	BTG2	5695	3.461448907852173	0.3836366	No	
row_51	MSH5	5776	3.3969717025756836	0.38395253	No	
row_52	IGFBP2	5890	3.3113620281219482	0.3813471	No	
row_53	KRT5	6116	3.133695602416992	0.36905843	No	
row_54	FGF22	6260	3.0281355381011963	0.36337563	No	
row_55	ADRA2C	6350	2.968202829360962	0.36206272	No	
row_56	NR4A2	6371	2.9560132026672363	0.36646572	No	
row_57	GPRC5C	6510	2.8631110191345215	0.36086023	No	
row_58	TENT5C	6555	2.8307371139526367	0.36300924	No	
row_59	NRIP2	6608	2.796245813369751	0.36442187	No	
row_60	CHST2	6861	2.64668869972229	0.34888723	No	
row_61	ATP6V1B1	7048	2.5247976779937744	0.33859372	No	
row_62	LGALS7	7256	2.39872145652771	0.32629418	No	
row_63	MTHFR	7371	2.318176031112671	0.32156712	No	
row_64	CDKAL1	7462	2.2531585693359375	0.3187034	No	
row_65	MACROH2A2	7477	2.2447433471679688	0.3221458	No	
row_66	SKIL	7598	2.1783740520477295	0.31663257	No	
row_67	CLSTN3	7971	1.9640979766845703	0.28971273	No	
row_68	TCF7L1	8051	1.905363917350769	0.28705046	No	
row_69	GTF3C5	8079	1.8867664337158203	0.28867647	No	
row_70	KMT2D	8117	1.8681567907333374	0.28943226	No	
row_71	CLDN8	8176	1.8383160829544067	0.2883796	No	
row_72	DTNB	8261	1.7935136556625366	0.28507173	No	
row_73	ASB7	8324	1.7603044509887695	0.28352612	No	
row_74	PTGFR	8701	1.559579610824585	0.25544327	No	
row_75	CD207	8876	1.4705549478530884	0.2439844	No	
row_76	PRKN	8880	1.467638373374939	0.24674703	No	
row_77	NR6A1	9002	1.4040343761444092	0.23956132	No	
