NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MVP	24	20.01919937133789	0.021676922	Yes	
row_1	PTPN2	135	16.18387794494629	0.031622052	Yes	
row_2	IFITM2	146	15.897117614746094	0.049593315	Yes	
row_3	IFIH1	179	15.273130416870117	0.06498595	Yes	
row_4	SLC25A28	187	15.160361289978027	0.08233652	Yes	
row_5	IFITM3	216	14.820915222167969	0.09752876	Yes	
row_6	STAT3	247	14.500210762023926	0.11217427	Yes	
row_7	SRI	359	13.42184829711914	0.11876801	Yes	
row_8	LAP3	376	13.292045593261719	0.13315529	Yes	
row_9	PSME1	454	12.758824348449707	0.14180884	Yes	
row_10	ITGB7	471	12.636866569519043	0.15542099	Yes	
row_11	IRF7	533	12.237906455993652	0.16479671	Yes	
row_12	NMI	578	12.032061576843262	0.175351	Yes	
row_13	TOR1B	580	12.023621559143066	0.18949243	Yes	
row_14	PNP	620	11.813920974731445	0.20020692	Yes	
row_15	CASP4	625	11.799651145935059	0.21383242	Yes	
row_16	UPP1	627	11.797137260437012	0.2277059	Yes	
row_17	CASP7	651	11.66746997833252	0.23958558	Yes	
row_18	PLSCR1	690	11.512227058410645	0.2500268	Yes	
row_19	B2M	738	11.295269966125488	0.25945842	Yes	
row_20	TRIM21	748	11.269063949584961	0.27203792	Yes	
row_21	PLA2G4A	803	10.99896240234375	0.28053343	Yes	
row_22	IL4R	997	10.31997299194336	0.2765977	Yes	
row_23	STAT1	1022	10.245767593383789	0.28671172	Yes	
row_24	PSMB8	1198	9.705000877380371	0.28355423	Yes	
row_25	IFNAR2	1489	8.930254936218262	0.2698599	Yes	
row_26	MYD88	1505	8.89381217956543	0.27912733	Yes	
row_27	PSMB9	1510	8.884430885314941	0.28930384	Yes	
row_28	NFKB1	1517	8.856766700744629	0.29928032	Yes	
row_29	PSME2	1649	8.551156044006348	0.29843846	Yes	
row_30	FGL2	1683	8.47854995727539	0.3057088	Yes	
row_31	CASP1	1744	8.342987060546875	0.3105601	Yes	
row_32	PFKP	1873	8.077350616455078	0.30940866	Yes	
row_33	GBP4	1917	7.964090347290039	0.31523383	Yes	
row_34	IRF1	1987	7.848056793212891	0.31874672	Yes	
row_35	EIF4E3	2004	7.817020893096924	0.32665652	Yes	
row_36	HELZ2	2012	7.799044132232666	0.33529794	Yes	
row_37	MX2	2038	7.733506679534912	0.3423561	Yes	
row_38	VAMP5	2074	7.686147689819336	0.34852162	Yes	
row_39	HLA-DRB1	2077	7.678405284881592	0.35743862	Yes	
row_40	HIF1A	2115	7.588963031768799	0.36332187	Yes	
row_41	HLA-A	2174	7.460738182067871	0.3672967	Yes	
row_42	MT2A	2178	7.454400539398193	0.375865	Yes	
row_43	SECTM1	2231	7.362464427947998	0.3802255	Yes	
row_44	TNFAIP2	2329	7.212357044219971	0.38064396	Yes	
row_45	AUTS2	2371	7.150040626525879	0.38567334	Yes	
row_46	PDE4B	2391	7.131326675415039	0.39252093	Yes	
row_47	TAP1	2490	6.9578537940979	0.39255464	Yes	
row_48	RIGI	2503	6.944259166717529	0.39976653	Yes	
row_49	WARS1	2535	6.903249263763428	0.40534046	Yes	
row_50	TRIM25	2565	6.855178356170654	0.4110248	Yes	
row_51	IFIT3	2608	6.782268524169922	0.41553542	Yes	
row_52	CMTR1	2669	6.691596031188965	0.41843298	Yes	
row_53	DDX60	2737	6.583183288574219	0.4206167	Yes	
row_54	SPPL2A	2755	6.552844524383545	0.4269472	Yes	
row_55	APOL6	2771	6.5168375968933105	0.43340242	Yes	
row_56	ICAM1	2816	6.459074020385742	0.43736336	Yes	
