NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	IL16	20	20.313400268554688	0.033311125	Yes	
row_1	EREG	142	16.003559112548828	0.05077932	Yes	
row_2	IFNGR2	315	13.802095413208008	0.060204215	Yes	
row_3	TIMP1	393	13.180084228515625	0.076479316	Yes	
row_4	THY1	415	13.019796371459961	0.0971478	Yes	
row_5	NPM1	469	12.642425537109375	0.11449825	Yes	
row_6	IRF7	533	12.237906455993652	0.13031831	Yes	
row_7	UBE2D1	609	11.87547492980957	0.1445137	Yes	
row_8	B2M	738	11.295269966125488	0.15329076	Yes	
row_9	PRKCB	832	10.922281265258789	0.16434391	Yes	
row_10	LY75	868	10.771407127380371	0.17997342	Yes	
row_11	MRPL3	924	10.542034149169922	0.19354033	Yes	
row_12	EIF3J	950	10.455536842346191	0.20945975	Yes	
row_13	IL4R	997	10.31997299194336	0.2233947	Yes	
row_14	STAT1	1022	10.245767593383789	0.23903629	Yes	
row_15	TGFB1	1223	9.651333808898926	0.23897907	Yes	
row_16	KRT1	1236	9.60610294342041	0.25451976	Yes	
row_17	AARS1	1263	9.521172523498535	0.26874685	Yes	
row_18	ABCE1	1389	9.14210033416748	0.27406642	Yes	
row_19	IFNAR2	1489	8.930254936218262	0.28118908	Yes	
row_20	ETS1	1516	8.861427307128906	0.29428014	Yes	
row_21	LYN	1524	8.841034889221191	0.30892032	Yes	
row_22	CD47	1827	8.167679786682129	0.29780337	Yes	
row_23	GALNT1	1898	7.998857498168945	0.3057403	Yes	
row_24	BRCA1	1985	7.8501200675964355	0.312087	Yes	
row_25	BCL3	2026	7.76223611831665	0.32211795	Yes	
row_26	HIF1A	2115	7.588963031768799	0.3278482	Yes	
row_27	HLA-A	2174	7.460738182067871	0.3358591	Yes	
row_28	IGSF6	2350	7.185744285583496	0.33364078	Yes	
row_29	IFNGR1	2375	7.146111011505127	0.3439449	Yes	
row_30	FGR	2443	7.033593654632568	0.35046983	Yes	
row_31	EIF5A	2471	6.98744535446167	0.3602506	Yes	
row_32	TAP1	2490	6.9578537940979	0.37073082	Yes	
row_33	WARS1	2535	6.903249263763428	0.3789491	Yes	
row_34	CSF1	2801	6.469747066497803	0.3679935	Yes	
row_35	ICAM1	2816	6.459074020385742	0.3779484	Yes	
row_36	BCAT1	2830	6.438167572021484	0.38795066	Yes	
row_37	HLA-DQA1	2891	6.336312770843506	0.39385858	Yes	
row_38	UBE2N	3034	6.162784576416016	0.3926304	Yes	
row_39	EIF4G3	3063	6.127599716186523	0.40084714	Yes	
row_40	TRAF2	3072	6.119985103607178	0.41071844	Yes	
row_41	GCNT1	3253	5.884664058685303	0.4058428	Yes	
row_42	INHBA	3278	5.861725807189941	0.41393527	Yes	
row_43	SRGN	3487	5.577536582946777	0.4061961	Yes	
row_44	CCND3	3503	5.558972358703613	0.41451767	Yes	
row_45	CCL2	3642	5.391578674316406	0.412295	Yes	
row_46	CTSS	3759	5.261315822601318	0.41168246	Yes	
row_47	PTPRC	3806	5.211402416229248	0.41682068	Yes	
row_48	RARS1	3887	5.125187873840332	0.41897547	Yes	
row_49	IL18	3910	5.096199989318848	0.4259165	Yes	
row_50	ACVR2A	4046	4.965392589569092	0.4232101	Yes	
row_51	NME1	4048	4.959188461303711	0.43166623	Yes	
row_52	AKT1	4203	4.794952392578125	0.4270821	No	
row_53	HCLS1	4419	4.545841693878174	0.4169827	No	
row_54	EIF3A	4458	4.501720905303955	0.42156595	No	
row_55	WAS	4608	4.3389458656311035	0.41661352	No	
row_56	GBP2	4704	4.239812850952148	0.415993	No	
row_57	CCL19	4797	4.156312465667725	0.41547883	No	
row_58	RPL9	5017	3.9555583000183105	0.4040295	No	
row_59	HLA-E	5021	3.9526259899139404	0.41058558	No	
row_60	TAP2	5158	3.85063099861145	0.40587625	No	
row_61	FLNA	5178	3.8362948894500732	0.4108979	No	
row_62	BCL10	5260	3.764693021774292	0.41062662	No	
row_63	APBB1	5358	3.687903881072998	0.40888897	No	
row_64	RIPK2	5420	3.6492531299591064	0.4100865	No	
row_65	IL27RA	5550	3.5545032024383545	0.40545094	No	
row_66	CD40	5567	3.5471692085266113	0.41022488	No	
row_67	DARS1	5702	3.456326961517334	0.40500334	No	
row_68	HLA-DRA	5721	3.441462516784668	0.4094285	No	
row_69	IRF8	6040	3.1942431926727295	0.3884134	No	
row_70	IRF4	6166	3.0972707271575928	0.383324	No	
row_71	ELF4	6229	3.054786443710327	0.38341454	No	
row_72	MAP3K7	6280	3.010214328765869	0.3844289	No	
row_73	MTIF2	6400	2.940155029296875	0.37956923	No	
row_74	CAPG	6737	2.7244179248809814	0.35624424	No	
row_75	PSMB10	6782	2.696460008621216	0.3572186	No	
row_76	CCND2	6843	2.6555919647216797	0.3567885	No	
row_77	ABI1	7090	2.500894069671631	0.34058297	No	
row_78	SOCS5	7159	2.4558544158935547	0.33914185	No	
row_79	F2R	7199	2.4345266819000244	0.3400821	No	
row_80	RPL39	7626	2.1600840091705322	0.30828094	No	
row_81	FAS	7663	2.136173725128174	0.3089576	No	
row_82	LCP2	7802	2.0578596591949463	0.30099443	No	
row_83	JAK2	7939	1.9844142198562622	0.29307157	No	
row_84	SPI1	7940	1.9841573238372803	0.2964882	No	
row_85	TPD52	8057	1.9000681638717651	0.2900877	No	
row_86	IL2RG	8243	1.8049319982528687	0.27777004	No	
row_87	MMP9	8459	1.6900899410247803	0.2627532	No	
row_88	RPS19	8496	1.6728315353393555	0.26263198	No	
row_89	GLMN	8626	1.6011362075805664	0.2546328	No	
row_90	FCGR2B	8655	1.585810661315918	0.25502878	No	
row_91	DEGS1	8822	1.4994876384735107	0.24376944	No	
row_92	RPS3A	9216	1.2910284996032715	0.21322341	No	
row_93	EGFR	9471	1.1758716106414795	0.19406919	No	
row_94	TGFB2	9483	1.170843243598938	0.19516812	No	
row_95	PTPN6	9616	1.1030809879302979	0.18606116	No	
row_96	CCL22	9777	1.0256015062332153	0.17448609	No	
row_97	HLA-DMB	9929	0.9515314698219299	0.16353391	No	
row_98	HLA-DMA	10028	0.9045413732528687	0.15692005	No	
row_99	IKBKB	10194	0.8354985117912292	0.14460072	No	
row_100	IL7	10212	0.8263490796089172	0.14460616	No	
row_101	IL2RB	10245	0.8058885931968689	0.14332564	No	
row_102	ITGB2	10297	0.786372184753418	0.14042726	No	
row_103	HLA-DOA	10370	0.7487685680389404	0.1357131	No	
row_104	INHBB	10381	0.7435787320137024	0.13615969	No	
row_105	TAPBP	10406	0.7322611808776855	0.13541944	No	
row_106	FYB1	10847	0.5395163297653198	0.099660404	No	
row_107	HDAC9	10955	0.4936278164386749	0.091588534	No	
row_108	CD74	11036	0.45679962635040283	0.085704565	No	
row_109	STAB1	11097	0.4278271496295929	0.08143835	No	
row_110	CSK	11360	0.30728664994239807	0.060121406	No	
row_111	EIF3D	11506	0.2565416097640991	0.04847277	No	
row_112	CD4	11556	0.23344309628009796	0.044789035	No	
row_113	LIF	11601	0.21541182696819305	0.041491155	No	
row_114	TLR3	11693	0.17741985619068146	0.034208905	No	
row_115	RPS9	11785	0.13560254871845245	0.026854647	No	
row_116	NCK1	11992	0.045177675783634186	0.009755756	No	
