NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	IFITM2	146	15.897117614746094	0.023007872	Yes	
row_1	IFIH1	179	15.273130416870117	0.05411483	Yes	
row_2	SLC25A28	187	15.160361289978027	0.08705112	Yes	
row_3	IFITM3	216	14.820915222167969	0.11749086	Yes	
row_4	PARP9	240	14.581767082214355	0.14781758	Yes	
row_5	LAP3	376	13.292045593261719	0.16598046	Yes	
row_6	PSME1	454	12.758824348449707	0.1877869	Yes	
row_7	IFITM1	466	12.649321556091309	0.21483892	Yes	
row_8	IRF7	533	12.237906455993652	0.23640828	Yes	
row_9	NMI	578	12.032061576843262	0.25935173	Yes	
row_10	PLSCR1	690	11.512227058410645	0.2755751	Yes	
row_11	B2M	738	11.295269966125488	0.29664013	Yes	
row_12	TRIM21	748	11.269063949584961	0.3208068	Yes	
row_13	IL4R	997	10.31997299194336	0.32300314	Yes	
row_14	PSMB8	1198	9.705000877380371	0.32783085	Yes	
row_15	PSMB9	1510	8.884430885314941	0.3216151	Yes	
row_16	PSME2	1649	8.551156044006348	0.32904685	Yes	
row_17	CASP1	1744	8.342987060546875	0.33967674	Yes	
row_18	CD47	1827	8.167679786682129	0.35091683	Yes	
row_19	GBP4	1917	7.964090347290039	0.36112475	Yes	
row_20	IRF1	1987	7.848056793212891	0.37273908	Yes	
row_21	HELZ2	2012	7.799044132232666	0.3879866	Yes	
row_22	MOV10	2015	7.788031101226807	0.405039	Yes	
row_23	TAP1	2490	6.9578537940979	0.38101095	Yes	
row_24	WARS1	2535	6.903249263763428	0.39261502	Yes	
row_25	GMPR	2548	6.884949207305908	0.4068393	Yes	
row_26	TRIM25	2565	6.855178356170654	0.4206652	Yes	
row_27	IFIT3	2608	6.782268524169922	0.43216813	Yes	
row_28	CMTR1	2669	6.691596031188965	0.44197392	Yes	
row_29	DDX60	2737	6.583183288574219	0.45095798	Yes	
row_30	CSF1	2801	6.469747066497803	0.46002385	Yes	
row_31	PROCR	2823	6.447948932647705	0.47253367	Yes	
row_32	SP110	2909	6.306411266326904	0.4794092	Yes	
row_33	HLA-C	3132	6.047739028930664	0.47432178	Yes	
row_34	NCOA7	3171	5.981890678405762	0.4843877	Yes	
row_35	UBA7	3179	5.9749956130981445	0.4970159	Yes	
row_36	LPAR6	3723	5.300455093383789	0.46358636	No	
row_37	ISG20	3737	5.285279273986816	0.47419077	No	
row_38	TXNIP	3940	5.065976619720459	0.46859568	No	
row_39	PSMA3	4017	4.996116638183594	0.47332257	No	
row_40	MX1	4223	4.7735114097595215	0.46683145	No	
row_41	IFI35	4649	4.296339988708496	0.44099313	No	
row_42	GBP2	4704	4.239812850952148	0.4458771	No	
row_43	PARP14	4783	4.167393684387207	0.44860548	No	
row_44	UBE2L6	5011	3.961397886276245	0.4384896	No	
row_45	TRIM26	5395	3.6634342670440674	0.41474414	No	
row_46	TMEM140	5397	3.662944793701172	0.42275947	No	
row_47	RIPK2	5420	3.6492531299591064	0.42899844	No	
row_48	OGFR	5841	3.3526899814605713	0.40148953	No	
row_49	TRAFD1	6091	3.1512608528137207	0.3877533	No	
row_50	PNPT1	6183	3.0858051776885986	0.38700944	No	
row_51	OAS1	6290	3.0033233165740967	0.38483605	No	
row_52	IRF2	7307	2.3660762310028076	0.30559066	No	
row_53	PARP12	7494	2.2331302165985107	0.29506272	No	
row_54	IRF9	7557	2.197185516357422	0.29476544	No	
row_55	C1S	7951	1.9755668640136719	0.26645678	No	
row_56	TDRD7	7968	1.9649361371994019	0.26947078	No	
row_57	MVB12A	8016	1.9253368377685547	0.26981965	No	
row_58	SAMD9	8095	1.8786643743515015	0.26748782	No	
row_59	STAT2	8143	1.8555386066436768	0.2676824	No	
row_60	IFI44	8179	1.836838722229004	0.26883337	No	
row_61	IFIT2	8229	1.8132898807525635	0.26876825	No	
row_62	TRIM14	8375	1.7337647676467896	0.26054525	No	
row_63	IFI27	8397	1.7212557792663574	0.26260474	No	
row_64	LAMP3	8472	1.6843143701553345	0.2601758	No	
row_65	BST2	8561	1.6375782489776611	0.25647947	No	
row_66	DHX58	8639	1.592342734336853	0.25359774	No	
row_67	HERC6	8784	1.5241892337799072	0.24499454	No	
row_68	CNP	8808	1.5069620609283447	0.24641395	No	
row_69	ADAR	8865	1.474269986152649	0.24501725	No	
row_70	SAMD9L	8901	1.4568049907684326	0.24532801	No	
row_71	CASP8	8951	1.4274938106536865	0.24440992	No	
row_72	ELF1	8996	1.408593773841858	0.24386576	No	
row_73	TRIM5	9550	1.1395255327224731	0.20040528	No	
row_74	TENT5A	10085	0.8807889819145203	0.15795253	No	
row_75	IFI44L	10131	0.8632519245147705	0.15611953	No	
row_76	IL7	10212	0.8263490796089172	0.15129483	No	
row_77	NUB1	10438	0.7166736721992493	0.13417143	No	
row_78	LY6E	10992	0.4763640761375427	0.089244746	No	
row_79	CD74	11036	0.45679962635040283	0.08667941	No	
row_80	EIF2AK2	11183	0.38472577929496765	0.075390644	No	
row_81	LGALS3BP	11257	0.3473203182220459	0.07008887	No	
row_82	RNF31	11373	0.3023848235607147	0.061195597	No	
