NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SEMA4D	58	18.208555221557617	0.022574974	Yes	
row_1	GPR132	127	16.28287696838379	0.041415755	Yes	
row_2	EREG	142	16.003559112548828	0.06434348	Yes	
row_3	P2RX7	289	14.023406028747559	0.07327136	Yes	
row_4	IFNGR2	315	13.802095413208008	0.091966175	Yes	
row_5	SRI	359	13.42184829711914	0.10858596	Yes	
row_6	TIMP1	393	13.180084228515625	0.12567644	Yes	
row_7	PTGIR	396	13.172544479370117	0.14534321	Yes	
row_8	IFITM1	466	12.649321556091309	0.15862954	Yes	
row_9	IRAK2	521	12.279511451721191	0.17261112	Yes	
row_10	IRF7	533	12.237906455993652	0.19011937	Yes	
row_11	NMI	578	12.032061576843262	0.2045631	Yes	
row_12	PDPN	642	11.728023529052734	0.21696305	Yes	
row_13	PVR	918	10.578969955444336	0.20993675	Yes	
row_14	ITGA5	978	10.380226135253906	0.22064124	Yes	
row_15	IL4R	997	10.31997299194336	0.23467737	Yes	
row_16	IFNAR1	1175	9.77047061920166	0.23461401	Yes	
row_17	GP1BA	1179	9.759284973144531	0.24905802	Yes	
row_18	CALCRL	1182	9.75135326385498	0.26357356	Yes	
row_19	EMP3	1190	9.730225563049316	0.27763993	Yes	
row_20	ITGB3	1216	9.676676750183105	0.29012316	Yes	
row_21	IL1R1	1344	9.277636528015137	0.29349136	Yes	
row_22	OSMR	1351	9.257869720458984	0.30692998	Yes	
row_23	NFKB1	1517	8.856766700744629	0.30649254	Yes	
row_24	LYN	1524	8.841034889221191	0.31930354	Yes	
row_25	AQP9	1579	8.717093467712402	0.32792124	Yes	
row_26	FZD5	1624	8.605524063110352	0.33720568	Yes	
row_27	MMP14	1860	8.106905937194824	0.3297961	Yes	
row_28	IRF1	1987	7.848056793212891	0.33109528	Yes	
row_29	KCNJ2	2105	7.611407279968262	0.3327894	Yes	
row_30	HIF1A	2115	7.588963031768799	0.34346473	Yes	
row_31	ADM	2214	7.387914180755615	0.34640834	Yes	
row_32	MET	2299	7.257793426513672	0.3503246	Yes	
row_33	PDE4B	2391	7.131326675415039	0.35346615	Yes	
row_34	CSF1	2801	6.469747066497803	0.32906732	Yes	
row_35	ICAM1	2816	6.459074020385742	0.33762404	Yes	
row_36	ABCA1	2894	6.334386825561523	0.34073427	Yes	
row_37	GCH1	2977	6.235450267791748	0.34327817	Yes	
row_38	C5AR1	3007	6.189680576324463	0.3501772	Yes	
row_39	NAMPT	3054	6.1361823081970215	0.3555766	Yes	
row_40	ADRM1	3061	6.129909038543701	0.3643055	Yes	
row_41	RHOG	3074	6.115462779998779	0.3725118	Yes	
row_42	SPHK1	3141	6.032296180725098	0.37608537	Yes	
row_43	PLAUR	3276	5.863314628601074	0.37372836	Yes	
row_44	INHBA	3278	5.861725807189941	0.38247082	Yes	
row_45	SERPINE1	3279	5.860960960388184	0.39129558	Yes	
row_46	TNFSF10	3341	5.765814304351807	0.39488527	Yes	
row_47	SCARF1	3348	5.755675792694092	0.4030507	Yes	
row_48	P2RY2	3433	5.6609015464782715	0.40456256	Yes	
row_49	TNFRSF1B	3501	5.560657024383545	0.4073425	Yes	
row_50	CCL2	3642	5.391578674316406	0.40377438	Yes	
row_51	IL15RA	3722	5.301793098449707	0.4051629	Yes	
row_52	APLNR	3732	5.288426399230957	0.41237435	Yes	
row_53	IL18	3910	5.096199989318848	0.40527302	Yes	
row_54	CDKN1A	3931	5.074700355529785	0.41124448	Yes	
row_55	CD14	3964	5.041718482971191	0.4161646	Yes	
row_56	RGS16	4033	4.980745315551758	0.4179879	Yes	
row_57	ACVR2A	4046	4.965392589569092	0.42446256	Yes	
row_58	PTAFR	4259	4.720383167266846	0.41387382	Yes	
row_59	TPBG	4403	4.568186283111572	0.40881553	Yes	
row_60	HAS2	4406	4.561044216156006	0.41551608	Yes	
row_61	PTPRE	4470	4.4783501625061035	0.4170003	Yes	
row_62	GNAI3	4473	4.476783752441406	0.423574	Yes	
row_63	RELA	4480	4.473483085632324	0.42980883	Yes	
row_64	SELENOS	4625	4.314031600952148	0.42428437	No	
row_65	PTGER4	4744	4.201374530792236	0.42076057	No	
row_66	IL18R1	4930	4.028907299041748	0.41138443	No	
row_67	RASGRP1	4939	4.022368907928467	0.41677308	No	
row_68	SLC31A1	5032	3.945024251937866	0.41503358	No	
row_69	LPAR1	5206	3.8133511543273926	0.40633458	No	
row_70	HRH1	5269	3.760293960571289	0.4068211	No	
row_71	HBEGF	5274	3.755753755569458	0.4121422	No	
row_72	GNA15	5294	3.7404346466064453	0.41618815	No	
row_73	RIPK2	5420	3.6492531299591064	0.4112487	No	
row_74	CD40	5567	3.5471692085266113	0.40440267	No	
row_75	BEST1	5670	3.4761545658111572	0.40112248	No	
row_76	BTG2	5695	3.461448907852173	0.404331	No	
row_77	CX3CL1	5824	3.361755609512329	0.39870825	No	
row_78	MARCO	5907	3.2929704189300537	0.3968217	No	
row_79	F3	6208	3.069812059402466	0.37640214	No	
row_80	CD55	6413	2.9329097270965576	0.3637898	No	
row_81	RNF144B	6435	2.9201884269714355	0.36643377	No	
row_82	GABBR1	6621	2.787100076675415	0.35518786	No	
row_83	CMKLR1	6741	2.7218987941741943	0.349353	No	
row_84	MYC	6796	2.687244415283203	0.34889162	No	
row_85	CHST2	6861	2.64668869972229	0.34753445	No	
row_86	AXL	6935	2.603694200515747	0.34536132	No	
row_87	IL10RA	6976	2.5806100368499756	0.34590802	No	
row_88	LDLR	7021	2.5504150390625	0.34607533	No	
row_89	ABI1	7090	2.500894069671631	0.3441648	No	
row_90	ATP2A2	7171	2.4484317302703857	0.34117356	No	
row_91	ACVR1B	7380	2.313894510269165	0.32729527	No	
row_92	SGMS2	7627	2.1592774391174316	0.31001225	No	
row_93	CD82	7634	2.15282940864563	0.3127529	No	
row_94	DCBLD2	7672	2.129023790359497	0.31287006	No	
row_95	P2RX4	7684	2.1238505840301514	0.31514972	No	
row_96	LCP2	7802	2.0578596591949463	0.30848193	No	
row_97	NOD2	7825	2.0444111824035645	0.3097238	No	
row_98	GPR183	7893	2.0073704719543457	0.30715358	No	
row_99	PCDH7	8380	1.7296295166015625	0.26919025	No	
row_100	SLC7A2	8435	1.7001678943634033	0.26724267	No	
row_101	LAMP3	8472	1.6843143701553345	0.2667737	No	
row_102	NFKBIA	8526	1.6571022272109985	0.26484475	No	
row_103	PIK3R5	8532	1.653996229171753	0.2669178	No	
row_104	AHR	8538	1.6508032083511353	0.26898602	No	
row_105	BST2	8561	1.6375782489776611	0.2696153	No	
row_106	SLC31A2	8587	1.6231052875518799	0.26997238	No	
row_107	KIF1B	8630	1.5991569757461548	0.26887438	No	
row_108	CSF3R	8824	1.4979584217071533	0.25501963	No	
row_109	MXD1	8987	1.4111931324005127	0.24362192	No	
row_110	GPC3	9024	1.3949103355407715	0.2427172	No	
row_111	CYBB	9080	1.3644534349441528	0.24018066	No	
row_112	CCL22	9777	1.0256015062332153	0.18362807	No	
row_113	IL2RB	10245	0.8058885931968689	0.14585984	No	
row_114	TAPBP	10406	0.7322611808776855	0.1336068	No	
row_115	SLC11A2	10443	0.7149483561515808	0.13167828	No	
row_116	LY6E	10992	0.4763640761375427	0.08665263	No	
row_117	EDN1	11018	0.4641948640346527	0.08526475	No	
row_118	ATP2C1	11072	0.44070571660995483	0.08150428	No	
row_119	STAB1	11097	0.4278271496295929	0.08014511	No	
row_120	KLF6	11108	0.4223049581050873	0.07994624	No	
row_121	PSEN1	11163	0.3925296366214752	0.076029755	No	
row_122	EIF2AK2	11183	0.38472577929496765	0.075023055	No	
row_123	ITGB8	11343	0.3132208585739136	0.06222255	No	
row_124	RAF1	11473	0.2670568823814392	0.051856708	No	
row_125	LIF	11601	0.21541182696819305	0.041580047	No	
row_126	TLR3	11693	0.17741985619068146	0.034251194	No	
row_127	ADORA2B	11922	0.07562850415706635	0.015333346	No	
row_128	ATP2B1	11947	0.06671485304832458	0.0134304585	No	
row_129	SLC7A1	12092	0.005745886825025082	0.0014190765	No	
