NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CSF1	122	1.2397058010101318	0.0040906696	Yes	
row_1	IFITM1	144	1.1424185037612915	0.05537899	Yes	
row_2	SLC25A28	154	1.0887701511383057	0.109983236	Yes	
row_3	IRF1	240	0.7831494808197021	0.10844582	Yes	
row_4	NCOA7	251	0.7681270837783813	0.14507176	Yes	
row_5	IFITM2	270	0.7359043955802917	0.17578521	Yes	
row_6	PLSCR1	391	0.4630318582057953	0.13862658	No	
row_7	IFITM3	409	0.4209023416042328	0.15270837	No	
row_8	IFIT3	529	0.14476042985916138	0.09874005	No	
row_9	PARP9	646	-0.06382039934396744	0.04192392	No	
row_10	ISG20	773	-0.22914528846740723	-0.011088007	No	
row_11	IFIH1	797	-0.25348997116088867	-0.009240097	No	
row_12	GBP4	814	-0.27765071392059326	-0.0024384148	No	
row_13	RIPK2	818	-0.2825973331928253	0.01138936	No	
row_14	IL4R	833	-0.3016557991504669	0.020537587	No	
row_15	IRF7	896	-0.3583930432796478	0.007827051	No	
row_16	TRIM21	1186	-0.6754717230796814	-0.10560237	No	
row_17	TRIM25	1273	-0.7570198178291321	-0.109082244	No	
row_18	NMI	1389	-0.8870038390159607	-0.12055745	No	
row_19	OAS1	1517	-1.061441421508789	-0.12877178	No	
row_20	CASP1	1653	-1.292706847190857	-0.12855203	No	
row_21	SAMD9	1726	-1.4718120098114014	-0.08583597	No	
row_22	TRIM14	1813	-1.8233704566955566	-0.031254563	No	
row_23	TDRD7	1820	-1.8435981273651123	0.066008255	No	
