NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ADAMTS5	0	6.278057098388672	0.16963457	Yes	
row_1	PIK3R3	25	2.352236032485962	0.2206599	Yes	
row_2	VCAM1	37	1.91384756565094	0.26662838	Yes	
row_3	VCL	55	1.7301214933395386	0.3044994	Yes	
row_4	CDH11	74	1.5552949905395508	0.33712432	Yes	
row_5	THY1	103	1.3510322570800781	0.35900813	Yes	
row_6	CD209	109	1.3216243982315063	0.39210775	Yes	
row_7	ICAM1	114	1.303291916847229	0.42523423	Yes	
row_8	PPP2R2C	131	1.2070775032043457	0.44949466	Yes	
row_9	NLGN2	136	1.1678766012191772	0.47896218	Yes	
row_10	VCAN	146	1.1250630617141724	0.5046619	Yes	
row_11	ZYX	159	1.0667436122894287	0.52721924	Yes	
row_12	PTPRC	187	0.9588966369628906	0.53902966	Yes	
row_13	B4GALT1	312	0.6323386430740356	0.49136364	No	
row_14	ACTN1	478	0.24672508239746094	0.41186833	No	
row_15	LIMA1	540	0.11922097206115723	0.3832359	No	
row_16	PARD6G	559	0.07392694056034088	0.37583396	No	
row_17	YWHAH	634	-0.04464789107441902	0.33839807	No	
row_18	CNTN1	656	-0.08109215646982193	0.32962313	No	
row_19	BAIAP2	694	-0.13720588386058807	0.3140093	No	
row_20	MSN	714	-0.15555940568447113	0.3082909	No	
row_21	NFASC	798	-0.2543913722038269	0.27182257	No	
row_22	CDH3	1097	-0.5701255202293396	0.13161393	No	
row_23	NECTIN4	1193	-0.6848655939102173	0.1005108	No	
row_24	MPZL2	1354	-0.8495078682899475	0.03991378	No	
row_25	ITGA3	1375	-0.87668776512146	0.053158224	No	
row_26	FLNC	1411	-0.917134702205658	0.059662655	No	
row_27	FSCN1	1507	-1.0490083694458008	0.038398754	No	
row_28	ITGA9	1595	-1.1890844106674194	0.025097279	No	
row_29	TUBG1	1660	-1.3147556781768799	0.027201919	No	
row_30	ITGA2	1708	-1.4313122034072876	0.04133323	No	
row_31	MYH10	1715	-1.4452290534973145	0.077250496	No	
row_32	SKAP2	1762	-1.605322241783142	0.096605785	No	
