NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CSF1	122	1.2397058010101318	0.022834247	Yes	
row_1	TNFRSF1B	181	0.9837076663970947	0.061091863	Yes	
row_2	HMOX1	235	0.8021190166473389	0.08932589	Yes	
row_3	IRF1	240	0.7831494808197021	0.14166988	Yes	
row_4	TNFRSF1A	279	0.7043226361274719	0.17089231	Yes	
row_5	ITGB3	336	0.5606757402420044	0.18079203	Yes	
row_6	PLA2G2A	348	0.5331393480300903	0.21213065	Yes	
row_7	IL1R1	374	0.48806989192962646	0.23307228	Yes	
row_8	STAT3	433	0.3663962781429291	0.22843395	Yes	
row_9	CD14	443	0.33891117572784424	0.24731384	Yes	
row_10	OSMR	462	0.2860299050807953	0.25784865	Yes	
row_11	TNFRSF12A	469	0.2615194320678711	0.27290756	Yes	
row_12	MYD88	660	-0.08700840920209885	0.18035476	No	
row_13	IL13RA1	745	-0.19481605291366577	0.15030113	No	
row_14	IL4R	833	-0.3016557991504669	0.12611479	No	
row_15	JUN	859	-0.3280865252017975	0.13593943	No	
row_16	BAK1	1063	-0.5378392934799194	0.0679679	No	
row_17	CNTFR	1441	-0.9556875228881836	-0.06126386	No	
row_18	ACVR1B	1621	-1.2155297994613647	-0.06968922	No	
row_19	IL2RG	1643	-1.280242919921875	0.008374969	No	
row_20	IL3RA	1860	-2.1422901153564453	0.04514781	No	
