NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TMEM176B	20	2.4917566776275635	0.091468126	Yes	
row_1	UPP1	84	1.5129786729812622	0.12046412	Yes	
row_2	IGFBP4	214	0.8731571435928345	0.088846266	Yes	
row_3	MAN1A1	219	0.8649930953979492	0.12213461	Yes	
row_4	HMOX1	235	0.8021190166473389	0.14711045	Yes	
row_5	BCAR1	252	0.7666290998458862	0.17011291	Yes	
row_6	TNFRSF1A	279	0.7043226361274719	0.18534797	Yes	
row_7	IL1R1	374	0.48806989192962646	0.15624826	No	
row_8	SERPINE1	404	0.428139328956604	0.15862237	No	
row_9	CYP2E1	407	0.4242730736732483	0.17493021	No	
row_10	MT2A	448	0.32989928126335144	0.16754544	No	
row_11	GABARAPL1	475	0.25069472193717957	0.16422828	No	
row_12	ALDH3A1	486	0.23588231205940247	0.16865607	No	
row_13	UGDH	517	0.17726102471351624	0.16024797	No	
row_14	GCH1	545	0.10509750992059708	0.15045433	No	
row_15	GSTO1	670	-0.10297367721796036	0.08994754	No	
row_16	PTGES	690	-0.12851130962371826	0.085286826	No	
row_17	BCAT1	693	-0.13509224355220795	0.08976792	No	
row_18	HPRT1	742	-0.1928894966840744	0.07260442	No	
row_19	ETS2	784	-0.23964446783065796	0.06100652	No	
row_20	ALAS1	943	-0.4033883512020111	-0.004959385	No	
row_21	SERTAD1	955	-0.4173329174518585	0.0063673463	No	
row_22	CYP2S1	963	-0.4379478693008423	0.020624861	No	
row_23	EPHA2	1177	-0.6630814075469971	-0.06342589	No	
row_24	PDK4	1218	-0.7023538947105408	-0.055578224	No	
row_25	SHMT2	1335	-0.8274704217910767	-0.08227958	No	
row_26	GART	1426	-0.941620945930481	-0.09074253	No	
row_27	ID2	1430	-0.9462136030197144	-0.053610545	No	
row_28	PYCR1	1495	-1.0306841135025024	-0.044861097	No	
row_29	CA2	1859	-2.12282133102417	-0.14750029	No	
row_30	CSAD	1879	-2.2776520252227783	-0.064266585	No	
row_31	AHCY	1894	-2.426438570022583	0.02766172	No	
