NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	KRT18	153	1.0901858806610107	-0.033304855	Yes	
row_1	DDIT3	182	0.983445942401886	-0.0056562372	Yes	
row_2	SQSTM1	218	0.8653061985969543	0.013236496	Yes	
row_3	HMOX1	235	0.8021190166473389	0.039372697	Yes	
row_4	IRF1	240	0.7831494808197021	0.07098498	Yes	
row_5	EREG	267	0.7399610877037048	0.08920182	Yes	
row_6	ENO2	275	0.7173075079917908	0.116406865	Yes	
row_7	SAT1	377	0.48430880904197693	0.084290646	Yes	
row_8	GADD45A	406	0.42581838369369507	0.08793679	Yes	
row_9	IFITM3	409	0.4209023416042328	0.10500531	Yes	
row_10	CD14	443	0.33891117572784424	0.1022887	Yes	
row_11	CCND1	445	0.33255577087402344	0.116078824	Yes	
row_12	TNFRSF12A	469	0.2615194320678711	0.11527482	Yes	
row_13	TIMP1	479	0.24473099410533905	0.12108954	Yes	
row_14	CASP7	521	0.16094961762428284	0.1065177	Yes	
row_15	GCH1	545	0.10509750992059708	0.09898068	Yes	
row_16	BIRC3	560	0.07322290539741516	0.09479111	Yes	
row_17	ATF3	578	0.039976950734853745	0.08759735	Yes	
row_18	CDC25B	596	0.0094158248975873	0.079088114	Yes	
row_19	CASP9	657	-0.08335224539041519	0.051212892	Yes	
row_20	CDKN1A	764	-0.21882490813732147	0.005047287	Yes	
row_21	ISG20	773	-0.22914528846740723	0.0107155265	Yes	
row_22	PMAIP1	802	-0.2610074579715729	0.007267562	Yes	
row_23	RARA	831	-0.29969924688339233	0.005485044	Yes	
row_24	BRCA1	846	-0.31603604555130005	0.011747099	Yes	
row_25	JUN	859	-0.3280865252017975	0.019576622	Yes	
row_26	SLC20A1	944	-0.403751939535141	-0.007092555	Yes	
row_27	SMAD7	1078	-0.5498652458190918	-0.053167254	Yes	
row_28	BTG2	1133	-0.6027244329452515	-0.05554036	Yes	
row_29	DNAJA1	1199	-0.6884721517562866	-0.05999077	Yes	
row_30	H1-0	1257	-0.7406705617904663	-0.05799929	Yes	
row_31	IER3	1264	-0.7488719820976257	-0.028911207	Yes	
row_32	WEE1	1326	-0.8177075982093811	-0.025701283	Yes	
row_33	BCL2L11	1367	-0.8676210641860962	-0.009330829	Yes	
row_34	TNFSF10	1382	-0.8807457089424133	0.021238541	Yes	
row_35	BMP2	1453	-0.9689683318138123	0.026239866	Yes	
row_36	CASP4	1459	-0.9795611500740051	0.0657821	Yes	
row_37	GNA15	1471	-0.9937126040458679	0.10278716	Yes	
row_38	CDKN1B	1496	-1.0342522859573364	0.13472022	Yes	
row_39	DFFA	1505	-1.047421932220459	0.17561029	Yes	
row_40	CASP1	1653	-1.292706847190857	0.15416902	No	
