NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SDCBP	93	1.4689594507217407	0.05333226	No	
row_1	PDE4B	327	0.5962305665016174	-0.02613565	No	
row_2	HCLS1	392	0.46227219700813293	-0.027339634	No	
row_3	HPRT1	742	-0.1928894966840744	-0.19474782	No	
row_4	PNP	893	-0.3532038927078247	-0.2480241	No	
row_5	POLR1C	970	-0.4451552629470825	-0.25662515	No	
row_6	POLR1H	1056	-0.5323510766029358	-0.2638624	Yes	
row_7	POLR2D	1095	-0.569153368473053	-0.24421719	Yes	
row_8	NCBP2	1114	-0.5866769552230835	-0.2130039	Yes	
row_9	CANT1	1289	-0.7694903612136841	-0.24994677	Yes	
row_10	POLB	1365	-0.8657791018486023	-0.22896805	Yes	
row_11	NME1	1432	-0.9493303298950195	-0.19755578	Yes	
row_12	SAC3D1	1622	-1.2179397344589233	-0.21128224	Yes	
row_13	TP53	1629	-1.2343690395355225	-0.12910399	Yes	
row_14	POLH	1635	-1.2650086879730225	-0.04429092	Yes	
row_15	IMPDH2	1662	-1.3157517910003662	0.033152916	Yes	
row_16	RPA2	1775	-1.6488234996795654	0.08907294	Yes	
