NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SOCS2	5	3.840458631515503	0.07701149	Yes	
row_1	PLIN2	17	2.6246368885040283	0.1256536	Yes	
row_2	DENND5A	29	2.165128707885742	0.16476662	Yes	
row_3	SPRY4	80	1.5289877653121948	0.17017213	Yes	
row_4	TGM2	110	1.3197250366210938	0.18228486	Yes	
row_5	CSF1	122	1.2397058010101318	0.20220688	Yes	
row_6	RRAGD	156	1.0836458206176758	0.20731975	Yes	
row_7	FGL2	162	1.0342575311660767	0.22613752	Yes	
row_8	TNFRSF1B	181	0.9837076663970947	0.2370685	Yes	
row_9	ODC1	192	0.9358358979225159	0.25121504	Yes	
row_10	CD83	196	0.9236094355583191	0.26879033	Yes	
row_11	XBP1	313	0.6291650533676147	0.22081715	No	
row_12	P4HA1	318	0.6192784309387207	0.23155531	No	
row_13	ADAM19	322	0.6105433702468872	0.24263836	No	
row_14	RGS16	350	0.5277475118637085	0.23937951	No	
row_15	NDRG1	356	0.5163920521736145	0.24745801	No	
row_16	SLC39A8	365	0.5018885731697083	0.25365764	No	
row_17	NT5E	388	0.46512046456336975	0.25173023	No	
row_18	PLSCR1	391	0.4630318582057953	0.2602803	No	
row_19	IFITM3	409	0.4209023416042328	0.26006612	No	
row_20	GABARAPL1	475	0.25069472193717957	0.2310724	No	
row_21	PHLDA1	501	0.2040596604347229	0.22215311	No	
row_22	CISH	563	0.06561203300952911	0.19142537	No	
row_23	MAFF	580	0.03817493095993996	0.1838004	No	
row_24	GSTO1	670	-0.10297367721796036	0.13911836	No	
row_25	MYC	710	-0.1539493203163147	0.12179537	No	
row_26	PTRH2	799	-0.2569139301776886	0.08083171	No	
row_27	GBP4	814	-0.27765071392059326	0.07922496	No	
row_28	IL4R	833	-0.3016557991504669	0.07601186	No	
row_29	NFIL3	854	-0.32488617300987244	0.072228424	No	
row_30	NOP2	882	-0.34527215361595154	0.065185465	No	
row_31	PNP	893	-0.3532038927078247	0.06724966	No	
row_32	IRF6	917	-0.3757636845111847	0.06294318	No	
row_33	RORA	937	-0.39870330691337585	0.06121657	No	
row_34	SLC2A3	945	-0.40490859746932983	0.06593111	No	
row_35	PUS1	1006	-0.47325488924980164	0.04418292	No	
row_36	BHLHE40	1038	-0.5159717202186584	0.038575698	No	
row_37	TNFSF10	1382	-0.8807457089424133	-0.12359115	No	
row_38	BMP2	1453	-0.9689683318138123	-0.14031985	No	
row_39	BCL2	1697	-1.4018985033035278	-0.23907538	No	
row_40	ARL4A	1805	-1.7696475982666016	-0.2586634	No	
row_41	DHRS3	1823	-1.8839221000671387	-0.22853814	No	
row_42	CA2	1859	-2.12282133102417	-0.2029274	No	
row_43	IL3RA	1860	-2.1422901153564453	-0.15850155	No	
row_44	AHCY	1894	-2.426438570022583	-0.12554246	No	
row_45	LRRC8C	1928	-3.133713960647583	-0.077916205	No	
row_46	EEF1AKMT1	1942	-4.213850498199463	0.0026302068	No	
