NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CALCRL	63	1.6503909826278687	0.016443739	Yes	
row_1	ITGA5	100	1.3729476928710938	0.038786948	Yes	
row_2	ICAM1	114	1.303291916847229	0.07117587	Yes	
row_3	CSF1	122	1.2397058010101318	0.1048176	Yes	
row_4	LYN	142	1.1521213054656982	0.12948565	Yes	
row_5	IFITM1	144	1.1424185037612915	0.16336517	Yes	
row_6	ADM	158	1.0671346187591553	0.18864147	Yes	
row_7	TNFRSF1B	181	0.9837076663970947	0.20665328	Yes	
row_8	PLAUR	212	0.8781270980834961	0.21726131	Yes	
row_9	IRF1	240	0.7831494808197021	0.22659276	Yes	
row_10	EREG	267	0.7399610877037048	0.23515144	Yes	
row_11	NAMPT	291	0.6741024255752563	0.24331053	Yes	
row_12	PDPN	297	0.666492760181427	0.26074412	Yes	
row_13	HIF1A	304	0.6528482437133789	0.2772388	Yes	
row_14	C5AR1	324	0.6034053564071655	0.28538054	Yes	
row_15	PDE4B	327	0.5962305665016174	0.30228192	Yes	
row_16	ITGB3	336	0.5606757402420044	0.31494457	Yes	
row_17	RGS16	350	0.5277475118637085	0.32397553	Yes	
row_18	INHBA	368	0.4992481768131256	0.33003625	Yes	
row_19	FZD5	370	0.497924268245697	0.3445048	Yes	
row_20	IL1R1	374	0.48806989192962646	0.3576206	Yes	
row_21	SERPINE1	404	0.428139328956604	0.35520384	Yes	
row_22	PTGIR	432	0.37415459752082825	0.35221714	Yes	
row_23	CD14	443	0.33891117572784424	0.35714468	Yes	
row_24	PVR	444	0.33817222714424133	0.36732978	Yes	
row_25	OSMR	462	0.2860299050807953	0.36696875	Yes	
row_26	PTGER4	464	0.2748524248600006	0.37471882	Yes	
row_27	TIMP1	479	0.24473099410533905	0.3746979	Yes	
row_28	GPR132	483	0.23890700936317444	0.38030937	Yes	
row_29	SEMA4D	489	0.23338773846626282	0.38469866	Yes	
row_30	CCL2	496	0.21726492047309875	0.38807437	Yes	
row_31	APLNR	513	0.18554933369159698	0.385215	No	
row_32	GCH1	545	0.10509750992059708	0.37201288	No	
row_33	EMP3	595	0.010144620202481747	0.34644726	No	
row_34	HRH1	666	-0.09463973343372345	0.3123388	No	
row_35	HAS2	702	-0.1446475088596344	0.2982159	No	
row_36	MYC	710	-0.1539493203163147	0.2991567	No	
row_37	CDKN1A	764	-0.21882490813732147	0.27776417	No	
row_38	P2RY2	777	-0.23255963623523712	0.27843264	No	
row_39	RIPK2	818	-0.2825973331928253	0.26582462	No	
row_40	IL4R	833	-0.3016557991504669	0.26751816	No	
row_41	IRF7	896	-0.3583930432796478	0.24557734	No	
row_42	MET	909	-0.3701893389225006	0.25039095	No	
row_43	IRAK2	924	-0.3818558156490326	0.25449994	No	
row_44	HBEGF	1039	-0.5172379612922668	0.20988812	No	
row_45	BTG2	1133	-0.6027244329452515	0.17893861	No	
row_46	GP1BA	1377	-0.8771542310714722	0.07705695	No	
row_47	TNFSF10	1382	-0.8807457089424133	0.101471424	No	
row_48	NMI	1389	-0.8870038390159607	0.12501842	No	
row_49	GNA15	1471	-0.9937126040458679	0.11218054	No	
row_50	F3	1527	-1.079646110534668	0.11565838	No	
row_51	PTAFR	1556	-1.1176488399505615	0.13453634	No	
row_52	GABBR1	1570	-1.1368409395217896	0.16191207	No	
row_53	ACVR1B	1621	-1.2155297994613647	0.17212239	No	
