NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PLIN2	17	2.6246368885040283	0.12930687	Yes	
row_1	STOM	64	1.6380733251571655	0.19166282	Yes	
row_2	COL15A1	67	1.61281156539917	0.2754991	Yes	
row_3	COL4A1	112	1.3133906126022339	0.32180566	Yes	
row_4	ANGPTL4	266	0.7416542768478394	0.281519	No	
row_5	DNAJB9	321	0.6143454313278198	0.28585473	No	
row_6	NABP1	343	0.5441694855690002	0.3036048	No	
row_7	GADD45A	406	0.42581838369369507	0.2938722	No	
row_8	LIFR	637	-0.05011266469955444	0.1772766	No	
row_9	PREB	671	-0.10325442999601364	0.16560298	No	
row_10	LPCAT3	753	-0.20355895161628723	0.13432446	No	
row_11	SLC5A6	980	-0.45658522844314575	0.041192807	No	
row_12	PIM3	1258	-0.7411696314811707	-0.063401364	No	
row_13	TOB1	1272	-0.7544074058532715	-0.03044043	No	
row_14	RREB1	1615	-1.2100446224212646	-0.14405659	No	
row_15	ACADL	1641	-1.2788721323013306	-0.0897169	No	
row_16	CYP4B1	1687	-1.3867714405059814	-0.040067136	No	
row_17	BCL6	1747	-1.5332974195480347	0.010035807	No	
row_18	ARL4A	1805	-1.7696475982666016	0.07361332	No	
