Item ID	Item value	Change in Kuiper test statistic when item removed
ERO1A	2.0859544125972	-0.005376344086021001
CDKN1A	22.8815902836465	0.027956989247312325
TFRC	1.55021094488971	0.027956989247312325
FGL2	1.92117437392379	-0.0032639201690862207
PIK3R3	3.69008234299446	-0.005376344086021001
PLOD2	3.57972096808023	-0.005376344086021001
ENO1	2.84939253778148	-0.005376344086021001
HSP90B1	3.99060470999726	-0.005376344086021001
HSPD1	3.05858450240049	-0.005376344086021001
RRP9	2.71956281386955	-0.005376344086021001
LDHA	2.08113535260978	-0.005376344086021001
PNP	2.03875323523737	-0.005376344086021001
NFIL3	22.1605924123115	0.027956989247312325
NAMPT	1.51994681027106	0.027956989247312325
PGK1	3.00889531002686	-0.005376344086021001
SERPINH1	3.36487458033195	-0.005376344086021001
XBP1	2.51452580711927	-0.005376344086021001
SDF2L1	3.93159862389082	-0.005376344086021001
TPI1	2.5357899699958	-0.005376344086021001
HSPA5	3.94393165099091	-0.005376344086021001
PNO1	2.20716124217093	-0.005376344086021001
TXNRD1	2.37516358763381	-0.005376344086021001
HSPE1	3.0068650583645	-0.005376344086021001
SLC7A5	0.0156026444514982	0.027956989247312325
P4HA1	1.81830359167458	0.0118094776110787
MTHFD2	2.40084291459412	-0.005376344086021001
DDIT3	3.18093370403473	-0.005376344086021001
DDIT4	3.17160051615524	-0.005376344086021001
CALR	4.48034873976945	0.009661249898940849
BCAT1	3.63545288365242	-0.005376344086021001
SQSTM1	2.40910592476634	-0.005376344086021001
