Item ID	Item value	Change in Kuiper test statistic when item removed
SERPINE2	3.44082214951994	-0.002745098039215854
ITGB3	2.67348964940366	-0.002745098039215854
COL12A1	2.95417474287934	-0.002745098039215854
SERPINE1	3.98772609404878	-8.546576525364502E-4
TNC	3.42150333515655	-0.002745098039215854
PLOD2	3.57972096808023	-0.002745098039215854
ENO2	2.93642617035608	-0.002745098039215854
FGF2	3.83439809107105	-8.546576525364502E-4
PVR	1.88612230071997	-0.002745098039215854
SAT1	2.57871236757169	-0.002745098039215854
LOXL2	2.4766221174194	-0.002745098039215854
COMP	1.69021222510086	0.0058478128093339965
GLIPR1	4.16859220455716	0.0026254712411276637
BASP1	1.8431116764375	-0.002745098039215854
TIMP1	2.79844592353264	-0.002745098039215854
TGM2	1.95856405233549	-0.002745098039215854
POSTN	13.9287988923859	0.017254901960784164
TNFRSF12A	2.1832382954939	-0.002745098039215854
TPM4	1.72191630373666	-0.002336934773909949
IGFBP4	2.59851185197865	-0.002745098039215854
PLAUR	1.24596289674449	0.017254901960784164
EMP3	3.00870874270906	-0.002745098039215854
GREM1	2.36786376735329	-0.002745098039215854
VCAN	2.24867502526677	-0.002745098039215854
COL4A2	3.23050810605282	-0.002745098039215854
COL4A1	3.03014112837022	-0.002745098039215854
CDH11	2.9024019335183	-0.002745098039215854
COL6A3	3.28062015178637	-0.002745098039215854
GAS1	13.5866582509484	0.017254901960784164
ITGA5	2.66624536933655	-0.002745098039215854
NNMT	1.78521163995005	-0.002745098039215854
THY1	2.22036450092728	-0.002745098039215854
THBS2	2.59749581308404	-0.002745098039215854
FSTL1	2.02623537614833	-0.002745098039215854
THBS1	2.07107353368425	-0.002745098039215854
FSTL3	1.43020863527489	0.017254901960784164
NT5E	2.92551557998263	-0.002745098039215854
ABI3BP	2.75525836978969	-0.002745098039215854
SERPINH1	3.36487458033195	-0.002745098039215854
MSX1	0.534605495300162	0.017254901960784164
MEST	3.22065224869062	-0.002745098039215854
IL32	3.33159438477856	-0.002745098039215854
VCAM1	2.10651631890949	-0.002745098039215854
PRRX1	3.63210622982778	-0.002745098039215854
GADD45A	0.713196691097973	0.017254901960784164
INHBA	2.11600888266416	-0.002745098039215854
VEGFA	1.45482957676877	0.017254901960784164
DAB2	2.84063874701503	-0.002745098039215854
CALU	3.52917653881421	-0.002745098039215854
PTX3	2.16895851613775	-0.002745098039215854
FERMT2	2.57067038090129	-0.002745098039215854
